listing_id,property_id,agent_id,list_price,list_date,expiry_date,listing_status,days_on_market,description
LST-3657,PRP-2830,AGT-0142,1998800.0,2020-06-11,2020-07-20,Sold,89.0,Ask food letter consumer democratic page her. Two high determine lawyer dog tax.
LST-3658,PRP-1692,AGT-0047,700000.0,2024-01-14,2024-05-12,Withdrawn,331.0,Sit their surface who traditional. Several everything at out.
LST-3659,PRP-1705,AGT-0178,245200.0,2024-03-18,2024-06-10,Expired,65.0,Report between west rather indeed see play simple. Turn form value hard cover various.
LST-3660,PRP-1370,AGT-0278,461300.0,2020-02-11,2020-04-02,Sold,36.0,Put number themselves arrive how main.
LST-3661,PRP-0814,AGT-0088,668200.0,2022-10-05,2023-04-03,Sold,264.0,Person option imagine eight special management security. Small push hold hotel camera fight out.
LST-3662,PRP-0307,AGT-0298,969500.0,2021-10-04,2022-03-27,Sold,23.0,Least likely teacher significant.
LST-3663,PRP-4780,AGT-0163,1679700.0,2021-01-28,2021-03-28,Expired,10.0,Go air throw. Often debate smile space.
LST-3664,PRP-0720,AGT-0075,1028200.0,2020-08-18,2020-11-02,Sold,68.0,Industry finally behind bring policy food money beautiful.
LST-3665,PRP-2843,AGT-0113,1165800.0,2020-12-12,2021-01-23,Sold,343.0,Short any action painting ability. Much public much somebody kid Mr about writer.
LST-3666,PRP-0650,AGT-0221,1507500.0,2024-03-18,2024-05-14,Sold,3.0,Very range since song again them down. Easy artist money lose or spring.
LST-3667,PRP-4155,AGT-0068,2462300.0,2021-08-16,2021-11-22,Pending,267.0,Lot talk identify magazine soldier past performance expect.
LST-3668,PRP-3933,AGT-0251,2882600.0,2023-01-17,2023-06-04,Active,175.0,Theory already notice create person.
LST-3669,PRP-4541,AGT-0108,1059100.0,2022-12-19,2023-02-03,Withdrawn,10.0,Something describe civil sport.
LST-3670,PRP-4038,AGT-0140,2539500.0,2023-12-29,2024-04-07,Sold,250.0,Nothing less trial west among.
LST-3671,PRP-4465,AGT-0178,666500.0,2020-07-08,2020-08-20,Sold,,State soldier however.
LST-3672,PRP-1014,AGT-0103,1943100.0,2024-05-21,2024-08-26,Pending,294.0,Old pressure even music fly itself.
LST-3673,PRP-4789,AGT-0250,2242100.0,2023-10-04,2024-03-22,Sold,174.0,Present pattern her of. Speech start prevent game hospital.
LST-3674,PRP-0458,AGT-0060,1296600.0,2021-11-04,2022-01-17,Expired,,Piece official box partner investment yet recognize.
LST-3675,PRP-1904,AGT-0271,968200.0,2022-09-19,2022-12-04,Sold,,Congress better develop whether business huge create.
LST-3676,PRP-4718,AGT-0275,406200.0,2023-05-29,2023-08-24,Sold,119.0,Address follow on which receive color site. Partner either nearly garden.
LST-3677,PRP-3334,AGT-0104,1225000.0,2023-11-16,2024-04-08,Pending,59.0,Various difficult purpose drop wide possible.
LST-3678,PRP-2998,AGT-0149,2189900.0,2022-05-07,2022-10-11,Active,133.0,Not weight least join institution population.
LST-3679,PRP-0591,AGT-0031,521000.0,2020-11-30,2021-04-21,Sold,,Include provide fire check. Section lose move bill hard six.
LST-3680,PRP-1851,AGT-0285,861200.0,2023-09-08,2024-01-28,Active,335.0,Against me candidate everybody role plant reach. Allow travel show compare.
LST-3681,PRP-0177,AGT-0204,1184600.0,2022-10-02,2023-03-08,Active,356.0,Character inside hospital. Test write statement half.
LST-3682,PRP-3842,AGT-0050,1805600.0,2023-08-11,2023-12-20,Sold,126.0,Future war police small who ready.
LST-3683,PRP-1579,AGT-0194,484400.0,2020-06-26,2020-11-01,Active,,Raise write civil enjoy nothing three. Yard TV into population pressure.
LST-3684,PRP-3968,AGT-0215,2323700.0,2021-08-02,2022-01-18,Sold,227.0,I relationship wish.
LST-3685,PRP-0920,AGT-0201,1848600.0,2020-12-09,2021-05-11,Active,279.0,Herself from medical should game stand rather. Turn year suggest quite someone.
LST-3686,PRP-2769,AGT-0137,292600.0,2023-08-06,2023-10-30,Withdrawn,142.0,Day job scene relate machine.
LST-3687,PRP-3989,AGT-0050,2773800.0,2023-12-07,2024-03-24,Active,25.0,Analysis hope church. Many real blood close any major each.
LST-3688,PRP-0177,AGT-0193,2039000.0,2024-05-19,2024-07-30,Active,155.0,Area item relate television.
LST-3689,PRP-0738,AGT-0192,249300.0,2022-09-04,2022-12-21,Sold,290.0,Bit them have fact behind condition.
LST-3690,PRP-3780,AGT-0059,1517400.0,2022-06-22,2022-08-08,Withdrawn,46.0,Large situation this word. Population be make ahead cost song lot.
LST-3691,PRP-3252,AGT-0072,1390500.0,2022-03-24,2022-08-07,Pending,104.0,Professor building off chair very. Run create color color oil writer class everybody.
LST-3692,PRP-0890,AGT-0091,898500.0,2023-12-12,2024-04-04,Sold,166.0,Close worker program car million later wrong.
LST-3693,PRP-2267,AGT-0118,1788300.0,2024-03-17,2024-05-11,Sold,228.0,Population long compare open want. Foot law recently culture peace.
LST-3694,PRP-0129,AGT-0003,287800.0,2021-07-30,2021-09-28,Withdrawn,171.0,Several result both international certain.
LST-3695,PRP-3738,AGT-0141,1518400.0,2023-06-09,2023-10-13,Sold,20.0,Mission clearly late eat sea hot. Stay federal build serious.
LST-3696,PRP-4186,AGT-0014,2834500.0,2023-07-17,2023-10-04,Active,269.0,Blue detail law else full class tonight.
LST-3697,PRP-0022,AGT-0103,2093400.0,2022-09-16,2023-01-29,Pending,96.0,Blood happy list party new. Soldier point west current black continue.
LST-3698,PRP-2937,AGT-0218,1716800.0,2021-08-07,2022-01-29,Sold,27.0,Explain front outside finish. Moment discuss time.
LST-3699,PRP-3221,AGT-0274,1216500.0,2023-09-09,2023-12-25,Sold,32.0,None present worry support.
LST-3700,PRP-3389,AGT-0072,841700.0,2020-05-31,2020-07-27,Sold,54.0,Parent commercial decide. Kitchen computer follow fire.
LST-3701,PRP-4351,AGT-0229,291300.0,2022-02-02,2022-07-12,Sold,201.0,Drop game choose oil morning democratic. Form suddenly piece thousand knowledge speak.
LST-3702,PRP-3915,AGT-0052,1197200.0,2021-08-22,2021-10-18,Sold,186.0,Tough well moment never range there. Citizen event space soldier before.
LST-3703,PRP-3312,AGT-0091,589400.0,2022-01-16,2022-03-23,Active,47.0,Difficult determine detail head imagine.
LST-3704,PRP-0768,AGT-0003,603200.0,2020-08-04,2020-11-05,Sold,284.0,Push exactly purpose interest nice shoulder buy. Paper pass woman talk citizen.
LST-3705,PRP-4210,AGT-0297,1187700.0,2020-08-30,2020-10-30,Sold,194.0,Last major various. Relate daughter ask policy operation board.
LST-3706,PRP-1685,AGT-0249,2657200.0,2020-07-19,2020-11-17,Sold,34.0,Imagine support eye street reality hour room. Miss message site few center purpose.
LST-3707,PRP-3056,AGT-0276,1081200.0,2022-08-05,2022-09-18,Sold,297.0,Much know west understand road agreement. Project young road how police system pay already.
LST-3708,PRP-3735,AGT-0040,1704100.0,2023-10-05,2023-12-26,Sold,122.0,Fine forget serve goal yard brother standard. Those agreement later region gun note.
LST-3709,PRP-2012,AGT-0219,966300.0,2020-09-01,2020-10-09,Pending,269.0,Dream you look color tend and collection. Hair including drug arrive tree.
LST-3710,PRP-0969,AGT-0103,576200.0,2022-09-27,2022-08-30,Sold,217.0,Water brother compare stand think baby.
LST-3711,PRP-2060,AGT-0300,2387100.0,2020-05-28,2020-08-24,Sold,24.0,Nearly pay activity recently significant avoid nice. Place special appear land.
LST-3712,PRP-0820,AGT-0193,2545200.0,2020-04-11,2020-08-24,Withdrawn,232.0,Campaign reason surface safe choice. Tv early Congress author your.
LST-3713,PRP-0026,AGT-0039,1875600.0,2024-01-17,2024-04-01,Withdrawn,,Job sit action other probably many real.
LST-3714,PRP-1663,AGT-0233,1460600.0,2023-03-11,2023-05-22,Expired,252.0,Natural summer skill show.
LST-3715,PRP-2362,AGT-0069,2698900.0,2023-11-03,2024-04-25,Expired,67.0,Everything company detail ago season no war.
LST-3716,PRP-4312,AGT-0080,2420400.0,2023-06-07,2023-07-29,Active,39.0,Military according show everyone. Democratic lose project market another place.
LST-3717,PRP-4781,AGT-0188,1571700.0,2021-03-29,2021-07-15,Sold,215.0,Agree young future.
LST-3718,PRP-0759,AGT-0085,1713800.0,2022-08-21,2023-01-15,Sold,169.0,Parent most road color home clear imagine finish.
LST-3719,PRP-2244,AGT-0286,1941200.0,2021-01-22,2021-06-10,Sold,319.0,Tell tonight name. Cut my hard.
LST-3720,PRP-0462,AGT-0284,1321500.0,2021-10-28,2022-04-23,Sold,94.0,Line somebody audience hope decision even.
LST-3721,PRP-4627,AGT-0044,344900.0,2023-12-23,2023-11-30,Active,311.0,During concern black such player suddenly moment.
LST-3722,PRP-0587,AGT-0095,1224100.0,2023-09-16,2023-11-02,Expired,303.0,Realize leg method director western.
LST-3723,PRP-0867,AGT-0170,2056900.0,2023-02-13,2023-08-06,Expired,303.0,Almost bad show cold.
LST-3724,PRP-3838,AGT-0252,380000.0,2020-02-17,2020-07-25,Expired,232.0,Alone fire arm own money plan hour.
LST-3725,PRP-0949,AGT-0227,2215800.0,2022-08-26,2022-12-10,Sold,39.0,Save base effect hotel room fall.
LST-3726,PRP-0123,AGT-0134,1787300.0,2024-06-01,2024-07-29,Sold,358.0,Several letter something black first place drop throw. Voice group commercial sign evidence follow.
LST-3727,PRP-4469,AGT-0059,1235300.0,2023-10-27,2024-01-25,Withdrawn,86.0,Mean staff method president. Each reach customer star establish.
LST-3728,PRP-4765,AGT-0215,2629200.0,2020-06-08,2020-09-09,Pending,54.0,Over generation morning.
LST-3729,PRP-0004,AGT-0059,2257300.0,2020-06-08,2020-10-14,Active,240.0,Second become trip social speech. Page if reason table price end year lawyer.
LST-3730,PRP-4565,AGT-0128,481700.0,2023-03-11,2023-07-09,Active,133.0,From another couple point.
LST-3731,PRP-3040,AGT-0293,2000800.0,2020-03-24,2020-08-23,Sold,254.0,Buy important chair. Tree law already home them notice right.
LST-3732,PRP-3917,AGT-0136,1891900.0,2021-05-13,2021-06-23,Active,85.0,Easy health place hotel camera capital prepare.
LST-3733,PRP-3754,AGT-0134,1030400.0,2023-03-20,2023-05-25,Sold,263.0,Edge executive have benefit place watch view special.
LST-3734,PRP-0485,AGT-0047,1371400.0,2022-02-23,2022-07-11,Expired,248.0,Seek sense us think recognize world program.
LST-3735,PRP-0805,AGT-0228,2633300.0,2021-11-30,2022-03-12,Active,104.0,Relationship drive adult consumer. Identify air bit sea opportunity three.
LST-3736,PRP-4144,AGT-0203,1790700.0,2022-11-15,2022-11-09,Sold,316.0,Full meeting go husband attack personal. City air movie task us represent.
LST-3737,PRP-3067,AGT-0084,1214500.0,2021-10-18,2022-02-08,Expired,28.0,Billion nearly kind during to present. Food look back behavior their.
LST-3738,PRP-1114,AGT-0215,708700.0,2022-07-13,2022-09-28,Sold,362.0,See direction just reach.
LST-3739,PRP-0824,AGT-0059,666000.0,2021-05-04,2021-06-27,Sold,75.0,Return professor anyone clear skill work store.
LST-3740,PRP-4994,AGT-0115,93100.0,2024-02-23,2024-05-17,Sold,37.0,Note response knowledge north outside.
LST-3741,PRP-3407,AGT-0008,1107700.0,2022-12-17,2023-02-22,Sold,345.0,Make economic ten toward present task modern.
LST-3742,PRP-0032,AGT-0235,1661600.0,2020-08-23,2020-12-02,Sold,177.0,Wait and organization degree against.
LST-3743,PRP-2644,AGT-0189,1585100.0,2020-02-18,2020-04-23,Sold,96.0,Nation skin set program effort. Expert drive huge later little effort wrong.
LST-3744,PRP-4906,AGT-0020,1774300.0,2020-04-22,2020-07-10,Sold,16.0,Total significant race suggest during. Manager likely defense.
LST-3745,PRP-4009,AGT-0289,1690200.0,2020-10-09,2021-03-15,Sold,313.0,Scientist garden notice voice.
LST-3746,PRP-4135,AGT-0145,2374000.0,2023-09-17,2024-03-08,Active,328.0,Believe experience hospital though throw hospital. Whatever wonder hotel increase room.
LST-3747,PRP-1470,AGT-0037,1556800.0,2022-03-05,2022-05-24,Pending,360.0,Director season color across determine yet.
LST-3748,PRP-4816,AGT-0202,197800.0,2021-06-30,2021-08-11,Sold,138.0,Mouth organization sister past operation somebody trial magazine.
LST-3749,PRP-3103,AGT-0207,685300.0,2022-08-27,2023-02-22,Withdrawn,253.0,Scientist camera month toward population.
LST-3750,PRP-2198,AGT-0229,2622400.0,2023-02-07,2023-03-14,Expired,243.0,Final human where raise one reduce pressure.
LST-3751,PRP-0974,AGT-0018,1158800.0,2021-08-01,2021-11-22,Active,299.0,Anything make condition movie.
LST-3752,PRP-4795,AGT-0078,680600.0,2021-10-24,2022-01-29,Sold,188.0,Worry experience most pretty.
LST-3753,PRP-0828,AGT-0052,2331100.0,2020-02-15,2020-06-15,Sold,75.0,Quickly most do position dinner week all. Group world discuss want.
LST-3754,PRP-1787,AGT-0042,373900.0,2021-04-21,2021-09-16,Sold,228.0,Seek training according recognize thus in. Race she among everybody individual the.
LST-3755,PRP-0608,AGT-0085,2648100.0,2024-02-16,2024-01-17,Sold,87.0,Away southern win nor ever per service never.
LST-3756,PRP-2211,AGT-0217,2125500.0,2022-02-12,2022-03-25,Sold,138.0,Treat more director better purpose power. Vote argue treat suddenly oil impact.
LST-3757,PRP-4643,AGT-0147,425400.0,2023-10-14,2023-12-02,Active,328.0,Next mouth within avoid deep.
LST-3758,PRP-4028,AGT-0109,1026300.0,2020-01-09,2020-05-07,Sold,346.0,Eye draw sea local bag.
LST-3759,PRP-3437,AGT-0270,1981300.0,2023-01-09,2023-03-27,Sold,,Drop break product organization positive.
LST-3760,PRP-4375,AGT-0269,1373300.0,2021-06-27,2021-11-07,Withdrawn,206.0,Good government energy join five green region. Three simply tell police.
LST-3761,PRP-4693,AGT-0271,2707500.0,2024-02-05,2024-04-13,Active,,Shake never stop seek woman.
LST-3762,PRP-4581,AGT-0258,1001400.0,2020-10-18,2021-02-01,Active,144.0,Action break from model.
LST-3763,PRP-2957,AGT-0082,1592900.0,2022-03-27,2022-08-21,Sold,,Prove task recent step.
LST-3764,PRP-3769,AGT-0128,650600.0,2023-12-08,2024-05-06,Withdrawn,128.0,Different contain score move pretty development.
LST-3765,PRP-1526,AGT-0088,586300.0,2023-02-04,2023-04-20,Sold,253.0,Relationship worry any.
LST-3766,PRP-4650,AGT-0148,2017400.0,2023-04-30,2023-06-24,Sold,,Challenge fire break understand especially power actually concern. Mission painting similar amount.
LST-3767,PRP-4915,AGT-0124,593700.0,2024-01-14,2024-04-14,Sold,121.0,At sign head course soon chance open any.
LST-3768,PRP-3276,AGT-0108,1312600.0,2020-04-24,2020-07-20,Sold,61.0,Thus college simple risk actually realize war.
LST-3769,PRP-0781,AGT-0083,529500.0,2023-01-13,2023-02-16,Pending,352.0,Group court commercial property ago guy system.
LST-3770,PRP-0724,AGT-0160,266200.0,2021-04-18,2021-06-26,Expired,278.0,Idea mention hair security seven.
LST-3771,PRP-0865,AGT-0271,1329400.0,2020-07-09,2020-11-21,Sold,271.0,Do itself film big almost.
LST-3772,PRP-4058,AGT-0097,459100.0,2024-01-29,2024-05-14,Sold,212.0,Among into skin song technology. Player for catch hit religious.
LST-3773,PRP-4206,AGT-0020,1461500.0,2020-01-14,2020-07-01,Sold,297.0,Worker wrong remain fight put develop rise suggest.
LST-3774,PRP-0707,AGT-0055,1104000.0,2022-02-12,2022-07-13,Pending,355.0,Simple guy note experience church space strong push.
LST-3775,PRP-2277,AGT-0185,1467200.0,2020-10-30,2021-01-12,Sold,338.0,Mission authority Republican save fear.
LST-3776,PRP-0450,AGT-0016,1708600.0,2021-12-10,2022-01-29,Sold,340.0,Main or partner cause bag institution.
LST-3777,PRP-3559,AGT-0088,2432200.0,2020-07-20,2020-12-17,Pending,309.0,Record hold man available American past green.
LST-3778,PRP-1069,AGT-0189,1183700.0,2022-07-02,2022-10-20,Sold,118.0,She treatment billion around. Oil option old place special.
LST-3779,PRP-4896,AGT-0263,1540900.0,2023-12-02,2024-01-30,Withdrawn,222.0,Official either both long central woman. Risk he child indicate account.
LST-3780,PRP-0916,AGT-0163,2073800.0,2024-01-09,2024-02-20,Sold,21.0,Issue high tree produce toward crime find.
LST-3781,PRP-2990,AGT-0289,739400.0,2023-01-19,2023-06-07,Sold,294.0,Doctor sit those see. More six explain sign once forget.
LST-3782,PRP-2709,AGT-0255,268800.0,2020-02-05,2020-04-15,Sold,215.0,Newspaper start water allow.
LST-3783,PRP-3810,AGT-0013,1847000.0,2023-08-22,2023-12-23,Sold,137.0,Risk century during star decide could for tax.
LST-3784,PRP-4290,AGT-0217,313200.0,2021-11-27,2022-02-26,Sold,117.0,Music think his child.
LST-3785,PRP-1505,AGT-0052,2179500.0,2024-06-03,2024-08-08,Sold,322.0,Close American memory player put hold others amount.
LST-3786,PRP-2683,AGT-0057,494500.0,2024-02-15,2024-05-17,Active,281.0,Small civil service either card offer research.
LST-3787,PRP-3953,AGT-0246,1377300.0,2021-05-23,2021-10-17,Sold,267.0,Rise southern stop majority difference. Skill development various work.
LST-3788,PRP-4483,AGT-0032,2476100.0,2020-01-02,2020-04-22,Sold,121.0,Buy increase mean defense. Them song example analysis.
LST-3789,PRP-2094,AGT-0108,806000.0,2024-04-07,2024-07-30,Withdrawn,27.0,Space statement other result. Imagine ask recently.
LST-3790,PRP-2724,AGT-0071,405400.0,2023-03-29,2023-08-11,Sold,304.0,Student network past part feel top.
LST-3791,PRP-0002,AGT-0178,1407600.0,2022-02-24,2022-05-26,Expired,,Scientist compare dinner garden general. Wonder party world traditional in.
LST-3792,PRP-3624,AGT-0187,469900.0,2020-05-17,2020-08-04,Sold,36.0,Need rise operation hair.
LST-3793,PRP-2607,AGT-0155,785500.0,2021-09-22,2021-12-27,Expired,,Great party accept raise instead night when. Daughter fund husband series difference success.
LST-3794,PRP-2193,AGT-0132,1394300.0,2020-05-05,2020-07-12,Sold,180.0,Single whom sense soldier. Entire smile born huge score we receive.
LST-3795,PRP-1302,AGT-0077,180000.0,2022-09-07,2023-02-01,Active,169.0,Rather land Mrs herself. Home civil computer kind far.
LST-3796,PRP-1194,AGT-0278,1591200.0,2023-05-05,2023-06-16,Sold,298.0,Level six because trade put car avoid.
LST-3797,PRP-0028,AGT-0098,2614400.0,2024-05-03,2024-07-04,Sold,104.0,Manage measure from respond.
LST-3798,PRP-3208,AGT-0258,138500.0,2022-07-29,2022-12-05,Sold,100.0,Suddenly professional chair design.
LST-3799,PRP-0975,AGT-0210,1795600.0,2023-12-26,2024-03-12,Active,18.0,Eye go sense teach effort thousand order.
LST-3800,PRP-1053,AGT-0087,630300.0,2020-03-31,2020-05-08,Sold,104.0,Us area everybody must throw value.
LST-3801,PRP-3298,AGT-0083,511600.0,2020-12-22,2021-02-18,Withdrawn,154.0,Heart where real head military impact well realize. Create official bank before show scientist more.
LST-3802,PRP-2883,AGT-0044,2383500.0,2021-05-02,2021-08-13,Withdrawn,228.0,Window risk worry world north technology surface some. It rule staff federal.
LST-3803,PRP-2459,AGT-0185,252900.0,2022-06-08,2022-08-09,Sold,165.0,Will party remember. When collection hot itself suffer since good.
