feature_id,property_id,feature_name,feature_value
FTR-09504,PRP-2372,master_suite,1
FTR-09505,PRP-2373,updated_kitchen,no
FTR-09506,PRP-2373,solar_panels,1
FTR-09507,PRP-2373,central_ac,1
FTR-09508,PRP-2373,open_floor_plan,0
FTR-09509,PRP-2373,walk_in_closet,yes
FTR-09510,PRP-2374,central_ac,yes
FTR-09511,PRP-2374,smart_home,1
FTR-09512,PRP-2374,stainless_appliances,YES
FTR-09513,PRP-2374,master_suite,YES
FTR-09514,PRP-2374,solar_panels,1
FTR-09515,PRP-2375,fresh_paint,no
FTR-09516,PRP-2375,stainless_appliances,1
FTR-09517,PRP-2375,smart_home,yes
FTR-09518,PRP-2375,open_floor_plan,no
FTR-09519,PRP-2376,updated_kitchen,no
FTR-09520,PRP-2376,walk_in_closet,yes
FTR-09521,PRP-2376,fireplace,1
FTR-09522,PRP-2377,walk_in_closet,1
FTR-09523,PRP-2377,new_roof,yes
FTR-09524,PRP-2377,vaulted_ceilings,YES
FTR-09525,PRP-2377,smart_home,no
FTR-09526,PRP-2377,central_ac,1
FTR-09527,PRP-2378,fresh_paint,0
FTR-09528,PRP-2378,fireplace,yes
FTR-09529,PRP-2379,updated_kitchen,1
FTR-09530,PRP-2379,vaulted_ceilings,1
FTR-09531,PRP-2379,smart_home,0
FTR-09532,PRP-2379,granite_counters,0
FTR-09533,PRP-2379,new_roof,no
FTR-09534,PRP-2380,stainless_appliances,0
FTR-09535,PRP-2380,master_suite,1
FTR-09536,PRP-2380,fresh_paint,0
FTR-09537,PRP-2381,updated_kitchen,1
FTR-09538,PRP-2381,fireplace,no
FTR-09539,PRP-2381,solar_panels,yes
FTR-09540,PRP-2382,solar_panels,0
FTR-09541,PRP-2382,vaulted_ceilings,0
FTR-09542,PRP-2382,stainless_appliances,0
FTR-09543,PRP-2383,vaulted_ceilings,Yes
FTR-09544,PRP-2383,solar_panels,Yes
FTR-09545,PRP-2383,updated_kitchen,yes
FTR-09546,PRP-2383,new_roof,1
FTR-09547,PRP-2383,stainless_appliances,no
FTR-09548,PRP-2383,hardwood_floors,Yes
FTR-09549,PRP-2384,central_ac,YES
FTR-09550,PRP-2384,master_suite,1
FTR-09551,PRP-2384,open_floor_plan,1
FTR-09552,PRP-2384,solar_panels,0
FTR-09553,PRP-2385,solar_panels,no
FTR-09554,PRP-2385,updated_kitchen,YES
FTR-09555,PRP-2385,smart_home,0
FTR-09556,PRP-2385,stainless_appliances,YES
FTR-09557,PRP-2385,fresh_paint,yes
FTR-09558,PRP-2386,vaulted_ceilings,1
FTR-09559,PRP-2386,fresh_paint,1
FTR-09560,PRP-2386,master_suite,yes
FTR-09561,PRP-2387,open_floor_plan,Yes
FTR-09562,PRP-2387,solar_panels,no
FTR-09563,PRP-2387,fresh_paint,no
FTR-09564,PRP-2387,master_suite,Yes
FTR-09565,PRP-2388,stainless_appliances,no
FTR-09566,PRP-2388,open_floor_plan,1
FTR-09567,PRP-2388,fresh_paint,1
FTR-09568,PRP-2389,fireplace,yes
FTR-09569,PRP-2389,central_ac,no
FTR-09570,PRP-2389,hardwood_floors,YES
FTR-09571,PRP-2390,hardwood_floors,Yes
FTR-09572,PRP-2390,master_suite,yes
FTR-09573,PRP-2390,fresh_paint,Yes
FTR-09574,PRP-2390,stainless_appliances,YES
FTR-09575,PRP-2390,fireplace,no
FTR-09576,PRP-2390,vaulted_ceilings,Yes
FTR-09577,PRP-2391,open_floor_plan,1
FTR-09578,PRP-2391,fireplace,Yes
FTR-09579,PRP-2392,open_floor_plan,yes
FTR-09580,PRP-2392,central_ac,Yes
FTR-09581,PRP-2392,new_roof,YES
FTR-09582,PRP-2392,updated_kitchen,1
FTR-09583,PRP-2393,open_floor_plan,0
FTR-09584,PRP-2393,walk_in_closet,yes
FTR-09585,PRP-2393,central_ac,YES
FTR-09586,PRP-2394,fireplace,yes
FTR-09587,PRP-2394,updated_kitchen,no
FTR-09588,PRP-2394,stainless_appliances,YES
FTR-09589,PRP-2394,hardwood_floors,Yes
FTR-09590,PRP-2395,stainless_appliances,1
FTR-09591,PRP-2395,open_floor_plan,0
FTR-09592,PRP-2395,hardwood_floors,yes
FTR-09593,PRP-2395,new_roof,Yes
FTR-09594,PRP-2396,smart_home,Yes
FTR-09595,PRP-2396,open_floor_plan,1
FTR-09596,PRP-2396,hardwood_floors,0
FTR-09597,PRP-2396,solar_panels,1
FTR-09598,PRP-2396,granite_counters,no
FTR-09599,PRP-2397,stainless_appliances,0
FTR-09600,PRP-2397,new_roof,0
FTR-09601,PRP-2397,hardwood_floors,YES
FTR-09602,PRP-2397,smart_home,yes
FTR-09603,PRP-2397,vaulted_ceilings,YES
FTR-09604,PRP-2397,open_floor_plan,no
FTR-09605,PRP-2398,master_suite,no
FTR-09606,PRP-2398,stainless_appliances,0
FTR-09607,PRP-2398,open_floor_plan,0
FTR-09608,PRP-2398,updated_kitchen,no
FTR-09609,PRP-2399,vaulted_ceilings,YES
FTR-09610,PRP-2399,new_roof,1
FTR-09611,PRP-2399,smart_home,yes
FTR-09612,PRP-2399,stainless_appliances,YES
FTR-09613,PRP-2400,hardwood_floors,no
FTR-09614,PRP-2400,walk_in_closet,no
FTR-09615,PRP-2401,fresh_paint,Yes
FTR-09616,PRP-2401,hardwood_floors,Yes
FTR-09617,PRP-2402,updated_kitchen,1
FTR-09618,PRP-2402,new_roof,0
FTR-09619,PRP-2402,hardwood_floors,Yes
FTR-09620,PRP-2402,stainless_appliances,0
FTR-09621,PRP-2402,vaulted_ceilings,yes
FTR-09622,PRP-2403,smart_home,0
FTR-09623,PRP-2403,stainless_appliances,Yes
FTR-09624,PRP-2403,vaulted_ceilings,1
FTR-09625,PRP-2403,hardwood_floors,YES
FTR-09626,PRP-2403,granite_counters,0
FTR-09627,PRP-2403,new_roof,0
FTR-09628,PRP-2404,solar_panels,Yes
FTR-09629,PRP-2404,vaulted_ceilings,no
FTR-09630,PRP-2404,hardwood_floors,1
FTR-09631,PRP-2404,fireplace,yes
FTR-09632,PRP-2404,stainless_appliances,1
FTR-09633,PRP-2405,fresh_paint,no
FTR-09634,PRP-2405,central_ac,yes
FTR-09635,PRP-2405,updated_kitchen,no
FTR-09636,PRP-2405,master_suite,YES
FTR-09637,PRP-2405,stainless_appliances,YES
FTR-09638,PRP-2406,updated_kitchen,1
FTR-09639,PRP-2406,stainless_appliances,Yes
FTR-09640,PRP-2407,central_ac,0
FTR-09641,PRP-2407,hardwood_floors,YES
FTR-09642,PRP-2408,central_ac,Yes
FTR-09643,PRP-2408,fresh_paint,YES
FTR-09644,PRP-2408,vaulted_ceilings,YES
FTR-09645,PRP-2408,walk_in_closet,yes
FTR-09646,PRP-2408,smart_home,Yes
FTR-09647,PRP-2409,new_roof,no
FTR-09648,PRP-2409,updated_kitchen,no
FTR-09649,PRP-2409,stainless_appliances,0
FTR-09650,PRP-2409,granite_counters,no
FTR-09651,PRP-2409,walk_in_closet,YES
FTR-09652,PRP-2409,fireplace,no
FTR-09653,PRP-2410,granite_counters,YES
FTR-09654,PRP-2410,stainless_appliances,0
FTR-09655,PRP-2410,fresh_paint,1
FTR-09656,PRP-2410,fireplace,yes
FTR-09657,PRP-2410,new_roof,YES
FTR-09658,PRP-2410,open_floor_plan,no
FTR-09659,PRP-2411,open_floor_plan,1
FTR-09660,PRP-2411,updated_kitchen,yes
FTR-09661,PRP-2411,granite_counters,0
FTR-09662,PRP-2411,hardwood_floors,Yes
FTR-09663,PRP-2411,fireplace,0
FTR-09664,PRP-2412,vaulted_ceilings,0
FTR-09665,PRP-2412,master_suite,Yes
FTR-09666,PRP-2412,new_roof,0
FTR-09667,PRP-2412,open_floor_plan,Yes
FTR-09668,PRP-2413,new_roof,0
FTR-09669,PRP-2413,stainless_appliances,0
FTR-09670,PRP-2413,vaulted_ceilings,0
FTR-09671,PRP-2413,fresh_paint,no
FTR-09672,PRP-2414,vaulted_ceilings,1
FTR-09673,PRP-2414,new_roof,no
FTR-09674,PRP-2414,fireplace,yes
FTR-09675,PRP-2414,master_suite,1
FTR-09676,PRP-2414,fresh_paint,1
FTR-09677,PRP-2415,granite_counters,Yes
FTR-09678,PRP-2415,stainless_appliances,YES
FTR-09679,PRP-2415,walk_in_closet,Yes
FTR-09680,PRP-2415,vaulted_ceilings,no
FTR-09681,PRP-2415,fireplace,Yes
FTR-09682,PRP-2416,master_suite,no
FTR-09683,PRP-2416,hardwood_floors,yes
FTR-09684,PRP-2416,smart_home,yes
FTR-09685,PRP-2416,stainless_appliances,no
FTR-09686,PRP-2417,fresh_paint,YES
FTR-09687,PRP-2417,new_roof,yes
FTR-09688,PRP-2417,vaulted_ceilings,1
FTR-09689,PRP-2418,fresh_paint,yes
FTR-09690,PRP-2418,new_roof,Yes
FTR-09691,PRP-2418,updated_kitchen,no
FTR-09692,PRP-2418,hardwood_floors,Yes
FTR-09693,PRP-2418,open_floor_plan,Yes
FTR-09694,PRP-2418,central_ac,0
FTR-09695,PRP-2419,fireplace,0
FTR-09696,PRP-2419,granite_counters,Yes
FTR-09697,PRP-2419,central_ac,Yes
FTR-09698,PRP-2419,fresh_paint,1
FTR-09699,PRP-2419,hardwood_floors,YES
FTR-09700,PRP-2420,smart_home,Yes
FTR-09701,PRP-2420,new_roof,0
FTR-09702,PRP-2420,fresh_paint,Yes
FTR-09703,PRP-2420,stainless_appliances,YES
FTR-09704,PRP-2421,stainless_appliances,yes
FTR-09705,PRP-2421,fireplace,1
FTR-09706,PRP-2422,hardwood_floors,no
FTR-09707,PRP-2422,master_suite,yes
FTR-09708,PRP-2422,solar_panels,no
FTR-09709,PRP-2423,master_suite,1
FTR-09710,PRP-2423,central_ac,Yes
FTR-09711,PRP-2423,hardwood_floors,YES
FTR-09712,PRP-2424,solar_panels,1
FTR-09713,PRP-2424,open_floor_plan,yes
FTR-09714,PRP-2424,updated_kitchen,1
FTR-09715,PRP-2424,master_suite,1
FTR-09716,PRP-2425,master_suite,Yes
FTR-09717,PRP-2425,fresh_paint,1
FTR-09718,PRP-2425,central_ac,no
FTR-09719,PRP-2425,vaulted_ceilings,YES
FTR-09720,PRP-2425,open_floor_plan,0
FTR-09721,PRP-2426,granite_counters,yes
FTR-09722,PRP-2426,new_roof,1
FTR-09723,PRP-2426,updated_kitchen,1
FTR-09724,PRP-2426,stainless_appliances,0
FTR-09725,PRP-2426,smart_home,1
FTR-09726,PRP-2427,granite_counters,0
FTR-09727,PRP-2427,walk_in_closet,1
FTR-09728,PRP-2427,central_ac,no
FTR-09729,PRP-2427,vaulted_ceilings,Yes
FTR-09730,PRP-2428,master_suite,yes
FTR-09731,PRP-2428,granite_counters,Yes
FTR-09732,PRP-2428,open_floor_plan,1
FTR-09733,PRP-2429,solar_panels,no
FTR-09734,PRP-2429,vaulted_ceilings,Yes
FTR-09735,PRP-2429,stainless_appliances,1
FTR-09736,PRP-2429,open_floor_plan,yes
FTR-09737,PRP-2429,new_roof,YES
FTR-09738,PRP-2429,central_ac,0
FTR-09739,PRP-2430,open_floor_plan,YES
FTR-09740,PRP-2430,fireplace,YES
FTR-09741,PRP-2430,new_roof,1
FTR-09742,PRP-2430,vaulted_ceilings,Yes
FTR-09743,PRP-2431,smart_home,1
FTR-09744,PRP-2431,updated_kitchen,yes
FTR-09745,PRP-2432,new_roof,no
FTR-09746,PRP-2432,fresh_paint,YES
FTR-09747,PRP-2433,hardwood_floors,Yes
FTR-09748,PRP-2433,fresh_paint,Yes
FTR-09749,PRP-2433,granite_counters,yes
FTR-09750,PRP-2433,solar_panels,1
FTR-09751,PRP-2433,updated_kitchen,no
FTR-09752,PRP-2434,walk_in_closet,Yes
FTR-09753,PRP-2434,granite_counters,0
FTR-09754,PRP-2434,master_suite,0
FTR-09755,PRP-2435,stainless_appliances,1
FTR-09756,PRP-2435,hardwood_floors,yes
FTR-09757,PRP-2436,master_suite,yes
FTR-09758,PRP-2436,stainless_appliances,yes
FTR-09759,PRP-2436,vaulted_ceilings,YES
FTR-09760,PRP-2436,updated_kitchen,yes
FTR-09761,PRP-2437,master_suite,yes
FTR-09762,PRP-2437,fresh_paint,no
FTR-09763,PRP-2438,solar_panels,no
FTR-09764,PRP-2438,hardwood_floors,1
FTR-09765,PRP-2438,fresh_paint,yes
FTR-09766,PRP-2438,smart_home,yes
FTR-09767,PRP-2438,central_ac,1
FTR-09768,PRP-2439,open_floor_plan,no
FTR-09769,PRP-2439,fireplace,yes
FTR-09770,PRP-2440,open_floor_plan,no
FTR-09771,PRP-2440,stainless_appliances,yes
FTR-09772,PRP-2440,central_ac,YES
FTR-09773,PRP-2441,master_suite,no
FTR-09774,PRP-2441,open_floor_plan,YES
FTR-09775,PRP-2441,vaulted_ceilings,no
FTR-09776,PRP-2442,smart_home,yes
FTR-09777,PRP-2442,hardwood_floors,yes
FTR-09778,PRP-2442,updated_kitchen,0
FTR-09779,PRP-2442,vaulted_ceilings,yes
FTR-09780,PRP-2442,master_suite,no
FTR-09781,PRP-2442,solar_panels,1
FTR-09782,PRP-2443,vaulted_ceilings,no
FTR-09783,PRP-2443,fireplace,yes
FTR-09784,PRP-2443,master_suite,0
FTR-09785,PRP-2443,hardwood_floors,Yes
FTR-09786,PRP-2443,central_ac,yes
FTR-09787,PRP-2444,solar_panels,yes
FTR-09788,PRP-2444,walk_in_closet,0
FTR-09789,PRP-2444,updated_kitchen,Yes
FTR-09790,PRP-2444,fresh_paint,Yes
FTR-09791,PRP-2445,smart_home,Yes
FTR-09792,PRP-2445,master_suite,YES
FTR-09793,PRP-2446,open_floor_plan,yes
FTR-09794,PRP-2446,solar_panels,yes
FTR-09795,PRP-2446,granite_counters,1
FTR-09796,PRP-2446,updated_kitchen,no
FTR-09797,PRP-2446,hardwood_floors,yes
FTR-09798,PRP-2446,fresh_paint,1
FTR-09799,PRP-2447,solar_panels,no
FTR-09800,PRP-2447,smart_home,YES
FTR-09801,PRP-2447,new_roof,no
FTR-09802,PRP-2447,open_floor_plan,0
FTR-09803,PRP-2447,hardwood_floors,YES
FTR-09804,PRP-2448,updated_kitchen,0
FTR-09805,PRP-2448,open_floor_plan,YES
FTR-09806,PRP-2449,fireplace,no
FTR-09807,PRP-2449,stainless_appliances,no
FTR-09808,PRP-2450,smart_home,no
FTR-09809,PRP-2450,updated_kitchen,1
FTR-09810,PRP-2450,fireplace,no
FTR-09811,PRP-2450,fresh_paint,1
FTR-09812,PRP-2451,new_roof,0
FTR-09813,PRP-2451,vaulted_ceilings,1
FTR-09814,PRP-2451,solar_panels,yes
FTR-09815,PRP-2451,central_ac,no
FTR-09816,PRP-2451,master_suite,0
FTR-09817,PRP-2451,hardwood_floors,yes
FTR-09818,PRP-2452,vaulted_ceilings,Yes
FTR-09819,PRP-2452,walk_in_closet,YES
FTR-09820,PRP-2452,new_roof,1
FTR-09821,PRP-2452,stainless_appliances,Yes
FTR-09822,PRP-2452,open_floor_plan,YES
FTR-09823,PRP-2452,master_suite,1
FTR-09824,PRP-2453,vaulted_ceilings,0
FTR-09825,PRP-2453,granite_counters,1
FTR-09826,PRP-2453,fresh_paint,0
FTR-09827,PRP-2453,central_ac,yes
FTR-09828,PRP-2453,stainless_appliances,no
FTR-09829,PRP-2453,new_roof,0
FTR-09830,PRP-2454,open_floor_plan,1
FTR-09831,PRP-2454,stainless_appliances,0
FTR-09832,PRP-2454,master_suite,YES
FTR-09833,PRP-2454,granite_counters,Yes
FTR-09834,PRP-2454,smart_home,YES
FTR-09835,PRP-2455,open_floor_plan,YES
FTR-09836,PRP-2455,stainless_appliances,YES
FTR-09837,PRP-2455,walk_in_closet,no
FTR-09838,PRP-2456,stainless_appliances,YES
FTR-09839,PRP-2456,granite_counters,YES
FTR-09840,PRP-2456,master_suite,YES
FTR-09841,PRP-2456,vaulted_ceilings,Yes
FTR-09842,PRP-2457,new_roof,YES
FTR-09843,PRP-2457,central_ac,YES
FTR-09844,PRP-2457,granite_counters,no
FTR-09845,PRP-2457,fresh_paint,yes
FTR-09846,PRP-2457,hardwood_floors,0
FTR-09847,PRP-2457,walk_in_closet,1
FTR-09848,PRP-2458,solar_panels,yes
FTR-09849,PRP-2458,stainless_appliances,Yes
FTR-09850,PRP-2458,master_suite,Yes
FTR-09851,PRP-2458,updated_kitchen,0
FTR-09852,PRP-2459,granite_counters,Yes
FTR-09853,PRP-2459,solar_panels,Yes
FTR-09854,PRP-2459,fireplace,no
FTR-09855,PRP-2459,updated_kitchen,YES
FTR-09856,PRP-2459,open_floor_plan,Yes
FTR-09857,PRP-2459,stainless_appliances,1
FTR-09858,PRP-2460,walk_in_closet,YES
FTR-09859,PRP-2460,granite_counters,no
FTR-09860,PRP-2460,hardwood_floors,YES
FTR-09861,PRP-2460,central_ac,1
FTR-09862,PRP-2460,vaulted_ceilings,no
FTR-09863,PRP-2461,fireplace,no
FTR-09864,PRP-2461,solar_panels,yes
FTR-09865,PRP-2461,master_suite,1
FTR-09866,PRP-2462,stainless_appliances,yes
FTR-09867,PRP-2462,open_floor_plan,no
FTR-09868,PRP-2462,new_roof,YES
FTR-09869,PRP-2463,walk_in_closet,0
FTR-09870,PRP-2463,central_ac,1
FTR-09871,PRP-2464,smart_home,no
FTR-09872,PRP-2464,new_roof,no
FTR-09873,PRP-2464,stainless_appliances,YES
FTR-09874,PRP-2464,central_ac,0
FTR-09875,PRP-2464,hardwood_floors,no
FTR-09876,PRP-2465,walk_in_closet,0
FTR-09877,PRP-2465,updated_kitchen,yes
FTR-09878,PRP-2465,master_suite,Yes
FTR-09879,PRP-2465,open_floor_plan,YES
FTR-09880,PRP-2465,stainless_appliances,YES
FTR-09881,PRP-2465,smart_home,no
FTR-09882,PRP-2466,master_suite,no
FTR-09883,PRP-2466,vaulted_ceilings,YES
FTR-09884,PRP-2466,walk_in_closet,yes
FTR-09885,PRP-2466,central_ac,1
FTR-09886,PRP-2466,stainless_appliances,YES
FTR-09887,PRP-2466,solar_panels,YES
FTR-09888,PRP-2467,fireplace,Yes
FTR-09889,PRP-2467,central_ac,1
FTR-09890,PRP-2467,smart_home,1
FTR-09891,PRP-2467,stainless_appliances,1
FTR-09892,PRP-2467,open_floor_plan,Yes
FTR-09893,PRP-2467,new_roof,1
FTR-09894,PRP-2468,fireplace,0
FTR-09895,PRP-2468,hardwood_floors,0
FTR-09896,PRP-2468,granite_counters,Yes
FTR-09897,PRP-2468,central_ac,YES
FTR-09898,PRP-2468,new_roof,no
FTR-09899,PRP-2468,walk_in_closet,no
FTR-09900,PRP-2469,fresh_paint,yes
FTR-09901,PRP-2469,central_ac,Yes
FTR-09902,PRP-2470,central_ac,1
FTR-09903,PRP-2470,master_suite,yes
FTR-09904,PRP-2470,new_roof,Yes
FTR-09905,PRP-2470,granite_counters,yes
FTR-09906,PRP-2470,solar_panels,Yes
FTR-09907,PRP-2471,updated_kitchen,no
FTR-09908,PRP-2471,solar_panels,yes
FTR-09909,PRP-2471,smart_home,0
FTR-09910,PRP-2471,granite_counters,1
FTR-09911,PRP-2471,master_suite,1
FTR-09912,PRP-2471,fireplace,Yes
FTR-09913,PRP-2472,central_ac,Yes
FTR-09914,PRP-2472,smart_home,YES
FTR-09915,PRP-2473,solar_panels,1
FTR-09916,PRP-2473,granite_counters,YES
FTR-09917,PRP-2473,new_roof,no
FTR-09918,PRP-2473,open_floor_plan,YES
FTR-09919,PRP-2474,new_roof,0
FTR-09920,PRP-2474,hardwood_floors,YES
FTR-09921,PRP-2474,central_ac,yes
FTR-09922,PRP-2474,fireplace,YES
FTR-09923,PRP-2474,vaulted_ceilings,0
FTR-09924,PRP-2474,updated_kitchen,no
FTR-09925,PRP-2475,fresh_paint,yes
FTR-09926,PRP-2475,new_roof,Yes
FTR-09927,PRP-2475,central_ac,Yes
FTR-09928,PRP-2476,open_floor_plan,0
FTR-09929,PRP-2476,fresh_paint,YES
FTR-09930,PRP-2476,updated_kitchen,no
FTR-09931,PRP-2476,smart_home,no
FTR-09932,PRP-2476,granite_counters,Yes
FTR-09933,PRP-2476,solar_panels,yes
FTR-09934,PRP-2477,walk_in_closet,YES
FTR-09935,PRP-2477,master_suite,0
FTR-09936,PRP-2477,fireplace,yes
FTR-09937,PRP-2477,hardwood_floors,YES
FTR-09938,PRP-2478,master_suite,0
FTR-09939,PRP-2478,new_roof,YES
FTR-09940,PRP-2478,smart_home,1
FTR-09941,PRP-2478,hardwood_floors,yes
FTR-09942,PRP-2478,updated_kitchen,1
FTR-09943,PRP-2479,master_suite,YES
FTR-09944,PRP-2479,vaulted_ceilings,yes
FTR-09945,PRP-2479,smart_home,Yes
FTR-09946,PRP-2479,fresh_paint,Yes
FTR-09947,PRP-2479,central_ac,0
FTR-09948,PRP-2479,hardwood_floors,Yes
FTR-09949,PRP-2480,open_floor_plan,0
FTR-09950,PRP-2480,vaulted_ceilings,Yes
FTR-09951,PRP-2480,stainless_appliances,0
FTR-09952,PRP-2480,granite_counters,1
FTR-09953,PRP-2480,updated_kitchen,YES
FTR-09954,PRP-2480,walk_in_closet,0
FTR-09955,PRP-2481,smart_home,Yes
FTR-09956,PRP-2481,fresh_paint,no
FTR-09957,PRP-2481,vaulted_ceilings,1
FTR-09958,PRP-2481,updated_kitchen,Yes
FTR-09959,PRP-2482,vaulted_ceilings,Yes
FTR-09960,PRP-2482,fireplace,0
FTR-09961,PRP-2482,granite_counters,1
FTR-09962,PRP-2482,stainless_appliances,no
FTR-09963,PRP-2482,walk_in_closet,no
FTR-09964,PRP-2482,smart_home,yes
FTR-09965,PRP-2483,fireplace,1
FTR-09966,PRP-2483,updated_kitchen,YES
FTR-09967,PRP-2483,new_roof,1
FTR-09968,PRP-2483,stainless_appliances,0
FTR-09969,PRP-2484,granite_counters,no
FTR-09970,PRP-2484,fireplace,Yes
FTR-09971,PRP-2485,vaulted_ceilings,no
FTR-09972,PRP-2485,solar_panels,Yes
FTR-09973,PRP-2485,new_roof,yes
FTR-09974,PRP-2485,updated_kitchen,1
FTR-09975,PRP-2485,smart_home,no
FTR-09976,PRP-2485,granite_counters,no
FTR-09977,PRP-2486,open_floor_plan,0
FTR-09978,PRP-2486,stainless_appliances,Yes
FTR-09979,PRP-2486,updated_kitchen,1
FTR-09980,PRP-2487,fresh_paint,0
FTR-09981,PRP-2487,fireplace,YES
FTR-09982,PRP-2488,hardwood_floors,Yes
FTR-09983,PRP-2488,central_ac,YES
FTR-09984,PRP-2489,open_floor_plan,1
FTR-09985,PRP-2489,master_suite,no
FTR-09986,PRP-2489,updated_kitchen,yes
FTR-09987,PRP-2489,smart_home,YES
FTR-09988,PRP-2490,open_floor_plan,yes
FTR-09989,PRP-2490,granite_counters,Yes
FTR-09990,PRP-2491,fireplace,YES
FTR-09991,PRP-2491,walk_in_closet,1
FTR-09992,PRP-2491,central_ac,YES
FTR-09993,PRP-2491,solar_panels,YES
FTR-09994,PRP-2491,stainless_appliances,Yes
FTR-09995,PRP-2491,open_floor_plan,Yes
FTR-09996,PRP-2492,central_ac,1
FTR-09997,PRP-2492,granite_counters,yes
FTR-09998,PRP-2493,stainless_appliances,Yes
FTR-09999,PRP-2493,walk_in_closet,0
FTR-10000,PRP-2494,solar_panels,no
FTR-10001,PRP-2494,master_suite,no
FTR-10002,PRP-2495,master_suite,YES
FTR-10003,PRP-2495,vaulted_ceilings,no
FTR-10004,PRP-2495,smart_home,YES
FTR-10005,PRP-2496,new_roof,YES
FTR-10006,PRP-2496,walk_in_closet,0
FTR-10007,PRP-2496,open_floor_plan,0
FTR-10008,PRP-2496,fireplace,yes
FTR-10009,PRP-2497,open_floor_plan,yes
FTR-10010,PRP-2497,hardwood_floors,YES
FTR-10011,PRP-2497,smart_home,yes
FTR-10012,PRP-2497,granite_counters,1
FTR-10013,PRP-2497,fireplace,0
FTR-10014,PRP-2498,vaulted_ceilings,Yes
FTR-10015,PRP-2498,fireplace,Yes
FTR-10016,PRP-2498,hardwood_floors,YES
FTR-10017,PRP-2498,smart_home,YES
FTR-10018,PRP-2499,solar_panels,0
FTR-10019,PRP-2499,hardwood_floors,Yes
FTR-10020,PRP-2499,new_roof,1
FTR-10021,PRP-2499,smart_home,no
FTR-10022,PRP-2500,granite_counters,no
FTR-10023,PRP-2500,updated_kitchen,1
FTR-10024,PRP-2501,smart_home,Yes
FTR-10025,PRP-2501,hardwood_floors,Yes
FTR-10026,PRP-2501,central_ac,0
FTR-10027,PRP-2501,new_roof,0
FTR-10028,PRP-2502,granite_counters,no
FTR-10029,PRP-2502,solar_panels,no
FTR-10030,PRP-2503,granite_counters,Yes
FTR-10031,PRP-2503,hardwood_floors,YES
FTR-10032,PRP-2503,fresh_paint,Yes
FTR-10033,PRP-2503,stainless_appliances,yes
FTR-10034,PRP-2504,updated_kitchen,yes
FTR-10035,PRP-2504,master_suite,0
FTR-10036,PRP-2504,smart_home,Yes
FTR-10037,PRP-2504,solar_panels,yes
FTR-10038,PRP-2504,fresh_paint,1
FTR-10039,PRP-2505,fresh_paint,Yes
FTR-10040,PRP-2505,stainless_appliances,yes
FTR-10041,PRP-2506,smart_home,no
FTR-10042,PRP-2506,hardwood_floors,Yes
FTR-10043,PRP-2507,vaulted_ceilings,0
FTR-10044,PRP-2507,granite_counters,yes
FTR-10045,PRP-2507,updated_kitchen,YES
FTR-10046,PRP-2507,fireplace,YES
FTR-10047,PRP-2508,vaulted_ceilings,0
FTR-10048,PRP-2508,fireplace,YES
FTR-10049,PRP-2508,solar_panels,YES
FTR-10050,PRP-2509,vaulted_ceilings,YES
FTR-10051,PRP-2509,hardwood_floors,0
FTR-10052,PRP-2509,new_roof,0
FTR-10053,PRP-2510,open_floor_plan,no
FTR-10054,PRP-2510,updated_kitchen,Yes
FTR-10055,PRP-2510,new_roof,YES
FTR-10056,PRP-2510,stainless_appliances,yes
FTR-10057,PRP-2510,master_suite,yes
FTR-10058,PRP-2510,solar_panels,YES
FTR-10059,PRP-2511,central_ac,no
FTR-10060,PRP-2511,updated_kitchen,0
FTR-10061,PRP-2512,central_ac,no
FTR-10062,PRP-2512,fresh_paint,1
FTR-10063,PRP-2512,granite_counters,YES
FTR-10064,PRP-2512,smart_home,1
FTR-10065,PRP-2512,open_floor_plan,no
FTR-10066,PRP-2512,solar_panels,no
FTR-10067,PRP-2513,fireplace,0
FTR-10068,PRP-2513,solar_panels,YES
FTR-10069,PRP-2513,central_ac,no
FTR-10070,PRP-2514,central_ac,0
FTR-10071,PRP-2514,updated_kitchen,no
FTR-10072,PRP-2514,hardwood_floors,YES
FTR-10073,PRP-2514,fireplace,0
FTR-10074,PRP-2514,fresh_paint,yes
FTR-10075,PRP-2515,smart_home,0
FTR-10076,PRP-2515,stainless_appliances,Yes
FTR-10077,PRP-2515,solar_panels,YES
FTR-10078,PRP-2515,fireplace,YES
FTR-10079,PRP-2515,hardwood_floors,no
FTR-10080,PRP-2516,central_ac,no
FTR-10081,PRP-2516,fresh_paint,1
FTR-10082,PRP-2516,walk_in_closet,0
FTR-10083,PRP-2517,stainless_appliances,1
FTR-10084,PRP-2517,open_floor_plan,YES
FTR-10085,PRP-2517,hardwood_floors,Yes
FTR-10086,PRP-2517,smart_home,1
FTR-10087,PRP-2517,walk_in_closet,1
FTR-10088,PRP-2517,fresh_paint,0
FTR-10089,PRP-2518,walk_in_closet,yes
FTR-10090,PRP-2518,solar_panels,1
FTR-10091,PRP-2519,new_roof,1
FTR-10092,PRP-2519,central_ac,yes
FTR-10093,PRP-2519,hardwood_floors,0
FTR-10094,PRP-2519,vaulted_ceilings,Yes
FTR-10095,PRP-2519,open_floor_plan,0
FTR-10096,PRP-2519,granite_counters,1
FTR-10097,PRP-2520,updated_kitchen,Yes
FTR-10098,PRP-2520,master_suite,YES
FTR-10099,PRP-2520,walk_in_closet,YES
FTR-10100,PRP-2520,stainless_appliances,0
