transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed
TXN-02081,LST-3959,BYR-0535,AGT-0005,478468.37,2020-06-27,2020-07-28,19188.03,Pending,FHA,True
TXN-02082,LST-2190,BYR-0422,AGT-0244,983615.98,2023-11-11,2023-12-15,53317.47,Cancelled,Cash,False
TXN-02083,LST-2425,BYR-2420,AGT-0261,2097053.01,2024-07-13,2024-08-05,65419.53,Completed,Conventional,True
TXN-02084,LST-0517,BYR-2112,AGT-0283,2128740.34,2020-10-15,2020-11-11,85631.53,Pending,FHA,True
TXN-02085,LST-0182,BYR-0484,AGT-0241,1352850.47,2021-05-12,2021-06-21,63812.0,Completed,Conventional,True
TXN-02086,LST-4013,BYR-2222,AGT-0192,442224.2,2024-05-07,2024-06-06,18060.04,Completed,Conventional,True
TXN-02087,LST-3045,BYR-2900,AGT-0166,276833.72,2024-03-23,2024-04-12,11873.21,Pending,FHA,False
TXN-02088,LST-0345,BYR-0196,AGT-0143,1949761.93,2024-02-22,2024-03-10,104015.38,Cancelled,FHA,True
TXN-02089,LST-5593,BYR-0445,AGT-0161,118957.25,2022-07-06,2022-07-25,6044.22,Pending,Conventional,True
TXN-02090,LST-0494,BYR-3738,AGT-0064,2630320.49,2021-05-12,2021-05-29,149101.78,Pending,Jumbo,True
TXN-02091,LST-2899,BYR-0211,AGT-0197,2629989.42,2020-03-12,2020-04-17,76852.12,Cancelled,FHA,True
TXN-02092,LST-0703,BYR-2627,AGT-0047,838132.16,2023-04-15,2023-05-01,44715.49,Cancelled,Jumbo,False
TXN-02093,LST-5172,BYR-0716,AGT-0276,133773.06,2023-01-24,2023-03-07,7886.12,Cancelled,Conventional,True
TXN-02094,LST-4070,BYR-0521,AGT-0284,1972212.93,2022-07-27,2022-09-08,114336.43,Cancelled,Conventional,True
TXN-02095,LST-1736,BYR-2571,AGT-0006,446733.57,2022-05-23,2022-06-15,20730.99,,Cash,False
TXN-02096,LST-1161,BYR-1321,AGT-0291,310956.73,2024-10-06,2024-10-27,10642.92,Cancelled,Conventional,False
TXN-02097,LST-1051,BYR-3970,AGT-0030,2639036.79,2022-01-11,2022-02-20,137856.26,Cancelled,Conventional,False
TXN-02098,LST-3717,BYR-3384,AGT-0257,1452861.61,2021-07-21,2021-09-01,56136.83,Cancelled,Conventional,True
TXN-02099,LST-1218,BYR-2052,AGT-0118,2104002.95,2021-05-22,2021-06-24,79129.69,Pending,Conventional,False
TXN-02100,LST-0876,BYR-1591,AGT-0111,1347951.75,2020-06-21,2020-07-27,60316.04,Cancelled,FHA,True
TXN-02101,LST-0036,BYR-0017,AGT-0270,1968639.82,2021-08-16,2021-09-19,71569.54,Pending,FHA,True
TXN-02102,LST-4400,BYR-3350,AGT-0129,2000682.14,2023-03-25,2023-04-14,100528.51,Pending,Conventional,True
TXN-02103,LST-5149,BYR-3355,AGT-0191,2139370.58,2022-10-12,2022-11-09,108599.47,Pending,VA,True
TXN-02104,LST-3150,BYR-0644,AGT-0226,2649767.78,2022-05-26,2022-06-18,139940.98,Completed,VA,False
TXN-02105,LST-3520,BYR-3846,AGT-0075,2320232.33,2023-03-21,2023-04-28,135366.95,Completed,FHA,False
TXN-02106,LST-4740,BYR-0838,AGT-0147,709147.68,2024-11-17,2024-12-28,38421.16,Completed,FHA,True
TXN-02107,LST-2989,BYR-2520,AGT-0099,383610.47,2022-08-14,2022-09-26,17324.71,Completed,Conventional,True
TXN-02108,LST-4107,BYR-0097,AGT-0219,911449.47,2020-10-12,2020-10-31,52007.15,Pending,Cash,True
TXN-02109,LST-4080,BYR-3884,AGT-0170,1981086.9,2023-01-19,2023-02-04,118252.94,Pending,Conventional,True
TXN-02110,LST-2518,BYR-0699,AGT-0196,2071311.47,2023-01-12,2023-02-12,61783.43,Cancelled,Conventional,False
TXN-02111,LST-XXXX,BYR-3966,AGT-0272,1354893.63,2021-10-01,2021-11-04,42837.42,Cancelled,FHA,False
TXN-02112,LST-1820,BYR-1522,AGT-0235,1467361.45,2023-05-07,2023-06-15,83788.91,Pending,Conventional,True
TXN-02113,LST-5799,BYR-0886,AGT-0171,2231815.33,2023-08-16,2023-09-03,58685.06,Pending,Conventional,True
TXN-02114,LST-0559,BYR-1365,AGT-0165,1865377.97,2023-09-20,2023-11-03,109071.87,Cancelled,Conventional,False
TXN-02115,LST-4664,BYR-0675,AGT-0022,1771241.88,2021-11-03,2021-11-26,63486.2,Pending,Conventional,True
TXN-02116,LST-4095,BYR-2625,AGT-0104,681830.75,2023-11-12,2023-12-03,36997.04,Pending,Cash,True
TXN-02117,LST-0666,BYR-1408,AGT-0146,1359356.61,2020-07-08,2020-08-02,60525.77,Cancelled,VA,True
TXN-02118,LST-5410,BYR-0222,AGT-0116,382070.85,2024-02-11,2024-03-04,10621.34,,VA,True
TXN-02119,LST-5009,BYR-0072,AGT-0295,378986.42,2020-03-03,2020-03-22,12380.88,Pending,VA,True
TXN-02120,LST-1739,BYR-0831,AGT-0023,1578461.83,2022-09-23,2022-10-18,58724.75,Completed,Conventional,True
TXN-02121,LST-0958,BYR-1610,AGT-0130,1232015.2,2023-09-16,2023-10-09,36681.96,Completed,Cash,False
TXN-02122,LST-4431,BYR-1429,AGT-0266,1805799.75,2021-07-18,2021-08-21,56223.88,Completed,Conventional,True
TXN-02123,LST-5014,BYR-1787,AGT-0151,461121.47,2023-03-24,2023-04-10,24267.47,Cancelled,Jumbo,True
TXN-02124,LST-4308,BYR-0207,AGT-0195,2782200.06,2023-05-24,2023-06-19,113525.82,Pending,VA,True
TXN-02125,LST-XXXX,BYR-1703,AGT-0124,1839769.03,2022-09-12,2022-10-18,61141.35,Completed,Conventional,True
TXN-02126,LST-4346,BYR-0464,AGT-0215,1099070.51,2021-04-01,2021-04-25,31604.5,Pending,Conventional,True
TXN-02127,LST-4841,BYR-1305,AGT-0011,2184951.96,2024-06-21,2024-07-25,124968.37,Pending,Jumbo,True
TXN-02128,LST-3045,BYR-2385,AGT-0106,274287.86,2024-03-28,2024-04-23,11893.11,Pending,Cash,False
TXN-02129,LST-5438,BYR-0783,AGT-0112,664455.0,2024-05-19,2024-06-15,20279.3,Cancelled,USDA,True
TXN-02130,LST-0263,BYR-3612,AGT-0215,340660.93,2020-05-19,2020-06-20,19370.97,Pending,Cash,False
TXN-02131,LST-3289,BYR-3343,AGT-0176,795068.65,2022-02-08,2022-03-23,44949.25,Pending,Conventional,True
TXN-02132,LST-1402,BYR-1848,AGT-0146,828682.33,2023-10-31,2023-12-07,45937.94,Completed,FHA,False
TXN-02133,LST-5281,BYR-0288,AGT-0008,325488.15,2021-11-01,2021-11-28,10557.25,Completed,FHA,True
TXN-02134,LST-0252,BYR-0699,AGT-0054,1604944.97,2021-12-22,2022-02-04,74509.25,Cancelled,Cash,True
TXN-02135,LST-5281,BYR-2647,AGT-0056,326024.75,2021-07-03,2021-08-08,15192.66,Pending,VA,True
TXN-02136,LST-4944,BYR-0035,AGT-0224,882564.36,2022-04-03,2022-04-24,47383.77,Completed,Conventional,True
TXN-02137,LST-1830,BYR-3811,AGT-0168,1053103.47,2020-07-03,2020-07-31,57203.56,Cancelled,Conventional,True
TXN-02138,LST-2041,BYR-2611,AGT-0209,1565396.63,2020-11-04,2020-11-20,57614.13,Cancelled,Cash,False
TXN-02139,LST-1830,BYR-3760,AGT-0005,1150178.34,2020-03-23,2020-04-22,58175.04,Pending,Jumbo,True
TXN-02140,LST-2407,BYR-1332,AGT-0257,1954164.1,2024-04-26,2024-06-08,73226.6,Completed,Cash,True
TXN-02141,LST-1769,BYR-2990,AGT-0235,276842.36,2024-06-11,2024-07-11,6998.98,Completed,FHA,True
TXN-02142,LST-4497,BYR-2268,AGT-0116,586297.56,2021-05-13,2021-06-08,21787.96,Pending,Conventional,True
TXN-02143,LST-4963,BYR-2973,AGT-0065,1619806.76,2023-09-13,2023-10-28,66881.14,,Cash,True
TXN-02144,LST-4937,BYR-2928,AGT-0187,2651816.21,2022-10-12,2022-10-28,134453.79,Pending,FHA,True
TXN-02145,LST-1304,BYR-1500,AGT-0230,2136140.59,2023-05-03,2023-05-25,108430.59,Completed,FHA,False
TXN-02146,LST-1087,BYR-0866,AGT-0282,1954870.96,2023-04-11,2023-05-13,91336.33,Cancelled,Cash,True
TXN-02147,LST-0417,BYR-3171,AGT-0203,1309609.48,2022-07-06,2022-08-01,44932.62,Pending,VA,True
TXN-02148,LST-0184,BYR-0104,AGT-0246,961479.03,2020-03-26,2020-05-01,55632.3,Pending,FHA,False
TXN-02149,LST-5848,BYR-0374,AGT-0165,956648.76,2022-10-04,2022-11-17,36018.02,Completed,Conventional,False
TXN-02150,LST-4984,BYR-2772,AGT-0100,1642482.74,2021-10-15,2021-11-12,61618.43,,Cash,True
TXN-02151,LST-0041,BYR-1077,AGT-0107,2038741.0,2024-05-19,2024-06-16,115304.95,Completed,Cash,True
TXN-02152,LST-0279,BYR-0794,AGT-0057,2477649.02,2023-05-24,2023-06-22,131542.58,Cancelled,Jumbo,True
TXN-02153,LST-1915,BYR-0010,AGT-0014,675678.83,2023-01-08,2023-02-02,39628.52,Completed,Cash,True
TXN-02154,LST-0485,BYR-0461,AGT-0027,379813.72,2022-05-15,2022-06-14,14323.24,Cancelled,VA,True
TXN-02155,LST-5864,BYR-1777,AGT-0264,2575639.91,2021-03-08,2021-04-10,68847.77,Cancelled,USDA,True
TXN-02156,LST-5038,BYR-2642,AGT-0067,1936404.18,2020-07-15,2020-07-30,55297.89,Cancelled,Conventional,True
TXN-02157,LST-0958,BYR-1663,AGT-0067,1305290.14,2023-10-31,2023-11-26,73326.96,Completed,Conventional,True
TXN-02158,LST-1150,BYR-1259,AGT-0145,1711902.22,2020-04-26,2020-05-20,102626.18,Completed,Conventional,False
TXN-02159,LST-2477,BYR-0460,AGT-0146,1043795.26,2021-05-10,2021-05-31,57298.04,Cancelled,Cash,True
TXN-02160,LST-3504,BYR-2867,AGT-0290,1293464.29,2023-07-27,2023-08-29,77271.66,Completed,FHA,True
TXN-02161,LST-5694,BYR-0272,AGT-0141,1249921.07,2023-06-19,2023-07-12,42321.38,Completed,Jumbo,True
TXN-02162,LST-4374,BYR-0778,AGT-0064,1333376.47,2023-10-13,2023-11-25,38402.22,Cancelled,Cash,False
TXN-02163,LST-3452,BYR-3982,AGT-0161,2554377.0,2021-03-20,2021-04-29,136058.42,Cancelled,VA,False
TXN-02164,LST-5474,BYR-3994,AGT-0089,366714.13,2024-02-19,2024-03-23,19911.57,Completed,Conventional,True
TXN-02165,LST-1576,BYR-1657,AGT-0074,2717966.53,2023-06-05,2023-06-20,78840.26,Completed,Conventional,True
TXN-02166,LST-0426,BYR-3326,AGT-0270,2491353.98,2022-08-09,2022-09-05,136485.6,,Conventional,True
TXN-02167,LST-5608,BYR-2482,AGT-0256,1011594.59,2023-04-13,2023-04-30,57072.38,Cancelled,FHA,False
TXN-02168,LST-5449,BYR-3181,AGT-0025,1164599.01,2020-07-30,2020-08-19,56951.19,Pending,Cash,True
TXN-02169,LST-0722,BYR-0530,AGT-0096,1223062.97,2024-02-28,2024-03-24,60349.75,,Conventional,True
TXN-02170,LST-0517,BYR-1282,AGT-0131,2022108.72,2020-06-26,2020-07-25,91251.0,Pending,Jumbo,True
TXN-02171,LST-3808,BYR-0211,AGT-0090,1558154.59,2021-11-01,2021-11-25,75665.66,Cancelled,Cash,True
TXN-02172,LST-3120,BYR-3646,AGT-0247,2394571.21,2020-10-13,2020-11-16,121833.87,Cancelled,Cash,True
TXN-02173,LST-5182,BYR-3918,AGT-0132,1400838.19,2020-08-18,2020-10-01,38506.88,Pending,Cash,True
TXN-02174,LST-5289,BYR-2634,AGT-0200,137041.79,2021-03-02,2021-03-18,7848.06,Cancelled,Conventional,True
TXN-02175,LST-3608,BYR-1260,AGT-0082,187156.74,2021-04-24,2021-05-20,7977.96,Completed,Conventional,False
TXN-02176,LST-2371,BYR-1534,AGT-0035,1827077.76,2022-06-26,2022-07-24,77736.41,Pending,Conventional,True
TXN-02177,LST-5659,BYR-3849,AGT-0049,906667.09,2021-01-03,2021-01-31,22953.24,Pending,Cash,True
TXN-02178,LST-0915,BYR-3059,AGT-0273,2531304.6,2022-02-14,2022-03-23,120642.11,Completed,Cash,False
TXN-02179,LST-3218,BYR-0513,AGT-0150,411259.54,2024-03-19,2024-04-04,15824.22,Pending,FHA,True
TXN-02180,LST-4664,BYR-1392,AGT-0266,1950795.91,2021-11-02,2021-12-12,78420.59,Pending,FHA,True
TXN-02181,LST-0382,BYR-3507,AGT-0054,688863.55,2023-01-03,2023-01-24,31175.16,Cancelled,Conventional,True
TXN-02182,LST-3739,BYR-3032,AGT-0066,620877.34,2021-04-11,2021-05-02,16954.15,Cancelled,Conventional,True
TXN-02183,LST-1370,BYR-2197,AGT-0194,2316647.39,2023-04-14,2023-05-20,66498.92,Cancelled,VA,False
TXN-02184,LST-4308,BYR-2962,AGT-0124,2674716.92,2022-12-10,2022-12-28,143326.55,Completed,Cash,False
TXN-02185,LST-2472,BYR-0694,AGT-0125,300644.47,2023-08-21,2023-09-10,12569.27,Cancelled,Jumbo,True
TXN-02186,LST-4460,BYR-1515,AGT-0109,2425061.17,2021-10-31,2021-11-28,87953.82,Completed,Conventional,False
TXN-02187,LST-4307,BYR-0358,AGT-0015,329883.2,2022-12-06,2023-01-18,8279.08,Pending,Cash,True
TXN-02188,LST-2802,BYR-1329,AGT-0006,856202.77,2021-08-17,2021-09-14,23197.51,Completed,Conventional,True
TXN-02189,LST-4288,BYR-1377,AGT-0236,879103.67,2022-12-27,2023-02-06,43388.91,Completed,Conventional,True
TXN-02190,LST-5993,BYR-2931,AGT-0033,1258389.45,2023-05-05,2023-06-06,72086.69,Completed,FHA,True
TXN-02191,LST-5840,BYR-2932,AGT-0287,657278.1,2020-11-09,2020-11-27,27213.28,Cancelled,Conventional,False
TXN-02192,LST-5688,BYR-1457,AGT-0036,2094835.97,2020-08-09,2020-09-22,98615.06,Pending,Cash,True
TXN-02193,LST-4466,BYR-1141,AGT-0181,650268.49,2020-05-14,2020-06-16,26316.99,Cancelled,Conventional,False
TXN-02194,LST-3599,BYR-1711,AGT-0196,2538450.6,2022-07-06,2022-07-24,75620.96,Pending,Conventional,True
TXN-02195,LST-1962,BYR-1695,AGT-0172,1325517.97,2024-03-31,2024-05-09,77999.41,Completed,Conventional,False
TXN-02196,LST-0681,BYR-2398,AGT-0203,428415.26,2022-03-10,2022-04-08,23731.96,Cancelled,Cash,True
TXN-02197,LST-4197,BYR-2870,AGT-0296,1992326.65,2023-08-26,2023-09-27,78598.71,Completed,FHA,True
TXN-02198,LST-0073,BYR-2041,AGT-0277,1713885.48,2021-06-14,2021-07-13,82916.71,Completed,Conventional,False
TXN-02199,LST-4139,BYR-0107,AGT-0123,820726.02,2022-05-14,2022-06-13,43444.72,Completed,Cash,True
TXN-02200,LST-2545,BYR-2354,AGT-0112,1686269.62,2023-04-03,2023-05-10,65310.03,Pending,USDA,True
TXN-02201,LST-4086,BYR-3817,AGT-0106,907828.09,2021-02-12,2021-03-28,49134.11,Cancelled,Conventional,True
TXN-02202,LST-1926,BYR-2753,AGT-0172,200113.62,2022-10-27,2022-12-01,10889.23,Cancelled,FHA,False
TXN-02203,LST-0292,BYR-0657,AGT-0188,422726.44,2024-02-27,2024-04-09,16864.56,Completed,Jumbo,True
TXN-02204,LST-2243,BYR-2188,AGT-0005,2108083.17,2022-03-20,2022-04-14,81006.71,Pending,Cash,True
TXN-02205,LST-3657,BYR-0588,AGT-0223,2086627.78,2020-10-27,2020-12-07,64852.33,Completed,Conventional,True
TXN-02206,LST-1598,BYR-2580,AGT-0293,275257.2,2023-04-28,2023-05-24,10592.91,Completed,Conventional,True
TXN-02207,LST-2842,BYR-1355,AGT-0300,756261.83,2020-08-27,2020-09-20,42699.73,Completed,Cash,True
TXN-02208,LST-4549,BYR-2103,AGT-0088,1191185.87,2023-10-27,2023-12-10,52264.3,Completed,Conventional,True
TXN-02209,LST-XXXX,BYR-0554,AGT-0034,2246021.88,2021-05-30,2021-06-25,80470.42,Cancelled,Conventional,True
TXN-02210,LST-0931,BYR-2358,AGT-0257,1651638.32,2021-07-09,2021-07-26,64174.73,Pending,VA,True
TXN-02211,LST-4826,BYR-0073,AGT-0232,1845162.95,2024-01-14,2024-02-13,110632.33,Cancelled,Jumbo,True
TXN-02212,LST-2240,BYR-1707,AGT-0239,1005469.04,2022-08-10,2022-08-25,28412.54,Cancelled,Conventional,True
TXN-02213,LST-2112,BYR-1666,AGT-0294,1125070.46,2022-05-29,2022-06-22,63050.83,Pending,Conventional,True
TXN-02214,LST-0973,BYR-1638,AGT-0281,1826689.86,2024-06-01,2024-07-09,87477.77,Completed,Cash,False
TXN-02215,LST-2691,BYR-2134,AGT-0003,2034104.45,2024-11-19,2025-01-03,91168.33,Pending,Conventional,True
TXN-02216,LST-4764,BYR-0800,AGT-0215,1327385.4,2024-02-15,2024-03-06,66956.11,Cancelled,Conventional,False
TXN-02217,LST-0865,BYR-1572,AGT-0254,2233228.84,2022-03-18,2022-04-26,59468.17,Cancelled,Conventional,True
TXN-02218,LST-5861,BYR-3225,AGT-0105,989249.01,2024-06-29,2024-07-22,28281.75,Completed,Conventional,True
TXN-02219,LST-4448,BYR-2112,AGT-0296,1989870.99,2022-07-17,2022-08-28,54787.57,Completed,Cash,True
TXN-02220,LST-2323,BYR-1515,AGT-0018,2603202.89,2024-04-28,2024-06-09,114022.05,Completed,Conventional,False
TXN-02221,LST-4178,BYR-0412,AGT-0038,328648.97,2023-01-04,2023-01-25,18459.67,Pending,Conventional,True
TXN-02222,LST-XXXX,BYR-1834,AGT-0047,2474149.18,2020-12-24,2021-01-10,71932.35,Pending,USDA,True
TXN-02223,LST-4286,BYR-3922,AGT-0284,1146374.57,2024-04-26,2024-05-27,45748.05,Pending,FHA,True
TXN-02224,LST-3167,BYR-2249,AGT-0099,613019.02,2022-01-05,2022-02-01,27239.51,Cancelled,Conventional,True
TXN-02225,LST-5441,BYR-3414,AGT-0253,1616471.86,2022-01-26,2022-02-10,77550.38,Completed,FHA,True
TXN-02226,LST-0886,BYR-0042,AGT-0260,1803858.7,2021-05-03,2021-06-15,64867.62,Pending,Conventional,True
TXN-02227,LST-3581,BYR-0406,AGT-0135,1899145.81,2022-07-10,2022-08-20,95634.11,Completed,Conventional,False
TXN-02228,LST-2190,BYR-3902,AGT-0253,850138.32,2023-11-18,2023-12-27,32614.0,Completed,USDA,True
TXN-02229,LST-1018,BYR-1016,AGT-0217,874977.55,2021-10-11,2021-11-02,26390.64,Cancelled,VA,True
TXN-02230,LST-2689,BYR-3000,AGT-0064,1607324.74,2022-11-10,2022-11-30,88609.13,Completed,FHA,True
TXN-02231,LST-3972,BYR-3190,AGT-0019,1596698.69,2023-12-20,2024-01-10,70791.57,Cancelled,Conventional,False
TXN-02232,LST-0648,BYR-3456,AGT-0021,1114918.66,2021-10-13,2021-10-31,55503.34,,Conventional,False
TXN-02233,LST-4894,BYR-0335,AGT-0090,1829538.11,2020-06-24,2020-08-04,81925.61,Completed,Cash,True
TXN-02234,LST-3423,BYR-2484,AGT-0088,831094.11,2021-03-13,2021-04-06,42351.04,Cancelled,Cash,True
TXN-02235,LST-2623,BYR-2578,AGT-0263,208182.47,2023-01-09,2023-01-29,11375.97,Cancelled,Conventional,True
TXN-02236,LST-1635,BYR-1920,AGT-0253,1866380.45,2022-05-15,2022-06-27,63604.81,Completed,Cash,True
TXN-02237,LST-2338,BYR-2307,AGT-0189,1947699.33,2021-02-22,2021-04-05,49755.56,Cancelled,Conventional,True
TXN-02238,LST-3178,BYR-3652,AGT-0001,872410.62,2021-01-23,2021-03-03,51961.1,Pending,Conventional,False
TXN-02239,LST-0743,BYR-3194,AGT-0238,2012816.48,2023-06-21,2023-07-22,78248.41,Cancelled,Conventional,True
TXN-02240,LST-1218,BYR-1827,AGT-0040,1957240.8,2021-01-11,2021-02-25,67509.1,Completed,USDA,False
TXN-02241,LST-1164,BYR-2172,AGT-0270,2108972.75,2022-07-20,2022-08-20,123979.82,Cancelled,Conventional,True
TXN-02242,LST-0699,BYR-2370,AGT-0255,560336.43,2022-02-01,2022-02-19,20764.07,Pending,Jumbo,False
TXN-02243,LST-0674,BYR-3124,AGT-0186,1350009.44,2022-08-01,2022-08-20,75717.92,Completed,Conventional,False
TXN-02244,LST-3416,BYR-2202,AGT-0184,1957071.85,2020-10-20,2020-11-12,62986.02,Pending,Conventional,True
TXN-02245,LST-1344,BYR-0893,AGT-0181,2168703.46,2023-12-09,2024-01-22,117138.46,,VA,True
TXN-02246,LST-4260,BYR-2224,AGT-0148,2670219.63,2024-04-23,2024-05-30,75723.23,Pending,Cash,True
TXN-02247,LST-0624,BYR-3785,AGT-0293,2137669.53,2020-08-01,2020-09-03,100202.82,Cancelled,VA,True
TXN-02248,LST-0801,BYR-2812,AGT-0133,2066433.18,2021-02-16,2021-03-08,59952.54,Cancelled,Cash,True
TXN-02249,LST-1457,BYR-2562,AGT-0259,2093455.83,2023-10-16,2023-11-12,116224.39,Cancelled,VA,False
TXN-02250,LST-5666,BYR-1891,AGT-0206,2197808.91,2023-05-19,2023-06-27,92731.72,Pending,FHA,True
TXN-02251,LST-0330,BYR-3468,AGT-0089,981151.55,2023-05-22,2023-06-17,50479.01,Completed,Conventional,False
TXN-02252,LST-2431,BYR-1295,AGT-0102,1094253.07,2021-05-25,2021-06-17,55011.69,,Conventional,True
TXN-02253,LST-1150,BYR-0302,AGT-0073,1658263.12,2020-06-30,2020-08-11,62090.93,Cancelled,Conventional,True
TXN-02254,LST-4134,BYR-2515,AGT-0011,915620.37,2023-06-06,2023-07-14,24676.92,Pending,Cash,True
TXN-02255,LST-0815,BYR-0142,AGT-0189,1489506.6,2023-05-19,2023-06-26,83815.88,Cancelled,FHA,True
TXN-02256,LST-2784,BYR-3130,AGT-0250,2070459.89,2024-04-29,2024-05-27,88302.63,Completed,Conventional,True
TXN-02257,LST-0607,BYR-3062,AGT-0120,693554.18,2021-05-22,2021-06-29,17750.42,Pending,Conventional,True
TXN-02258,LST-5827,BYR-2985,AGT-0219,1876313.92,2022-12-12,2023-01-04,70939.29,Cancelled,Conventional,False
TXN-02259,LST-XXXX,BYR-1381,AGT-0297,1350661.06,2024-06-04,2024-06-21,60894.98,Cancelled,VA,True
TXN-02260,LST-2624,BYR-2093,AGT-0166,2464802.9,2022-01-19,2022-02-25,114173.4,Completed,Conventional,True
TXN-02261,LST-3576,BYR-3444,AGT-0102,1258393.13,2020-02-27,2020-04-06,59578.87,Cancelled,VA,True
TXN-02262,LST-1599,BYR-1689,AGT-0072,2237921.24,2021-06-25,2021-07-12,62269.46,Pending,Conventional,False
TXN-02263,LST-4666,BYR-0145,AGT-0075,2008970.48,2023-02-10,2023-03-04,77689.17,Completed,FHA,False
TXN-02264,LST-0468,BYR-1038,AGT-0102,1730307.07,2022-07-15,2022-08-02,51460.34,Pending,FHA,True
TXN-02265,LST-2055,BYR-1599,AGT-0116,2115760.1,2023-07-23,2023-08-13,86411.97,Pending,Conventional,False
TXN-02266,LST-3827,BYR-2948,AGT-0048,2677660.78,2022-07-14,2022-08-06,145503.29,Pending,Conventional,False
TXN-02267,LST-2972,BYR-0199,AGT-0103,1111828.34,2024-06-09,2024-07-02,65002.63,Completed,Conventional,True
TXN-02268,LST-XXXX,BYR-0240,AGT-0096,1355114.8,2023-10-25,2023-12-01,80211.62,Cancelled,Cash,False
TXN-02269,LST-1142,BYR-0160,AGT-0240,313551.11,2020-10-03,2020-10-25,17908.25,,Conventional,False
TXN-02270,LST-4088,BYR-1285,AGT-0184,702153.18,2021-11-20,2021-12-28,30307.16,Pending,Conventional,False
TXN-02271,LST-0496,BYR-1569,AGT-0253,2123812.82,2021-01-18,2021-02-21,118868.15,Pending,Conventional,False
TXN-02272,LST-0257,BYR-0946,AGT-0171,2314989.59,2024-04-18,2024-05-19,60976.4,Cancelled,Conventional,True
TXN-02273,LST-4601,BYR-0011,AGT-0078,448640.21,2020-02-09,2020-02-27,11657.52,Pending,FHA,False
TXN-02274,LST-2230,BYR-0179,AGT-0002,982383.61,2022-06-16,2022-07-30,46490.73,Completed,Conventional,True
TXN-02275,LST-2017,BYR-1239,AGT-0204,1727557.68,2023-08-28,2023-10-08,76958.6,Pending,Cash,False
TXN-02276,LST-1677,BYR-0638,AGT-0247,1209400.22,2023-01-21,2023-02-28,51769.93,Cancelled,Conventional,True
TXN-02277,LST-3959,BYR-2569,AGT-0103,400377.03,2020-06-05,2020-06-24,16316.59,Completed,Conventional,True
TXN-02278,LST-3267,BYR-0106,AGT-0255,990602.78,2022-10-15,2022-11-01,30739.25,Pending,Conventional,False
TXN-02279,LST-1945,BYR-3277,AGT-0037,532303.73,2022-07-28,2022-08-17,30573.5,Cancelled,Conventional,False
TXN-02280,LST-5153,BYR-1273,AGT-0075,956356.7,2024-11-19,2025-01-02,47817.39,Pending,Conventional,True
TXN-02281,LST-0969,BYR-2421,AGT-0001,2158378.96,2021-11-20,2021-12-21,64455.57,Completed,Jumbo,True
TXN-02282,LST-2160,BYR-0687,AGT-0218,1321532.01,2022-12-09,2023-01-04,64301.66,Cancelled,Conventional,True
TXN-02283,LST-2180,BYR-2166,AGT-0054,1521844.94,2021-04-24,2021-05-13,42572.29,Pending,FHA,True
TXN-02284,LST-0987,BYR-3774,AGT-0159,1224106.83,2022-09-06,2022-09-28,37876.11,Cancelled,Conventional,True
TXN-02285,LST-1553,BYR-2109,AGT-0043,210937.69,2022-07-25,2022-08-18,11141.25,Cancelled,Conventional,True
TXN-02286,LST-2849,BYR-2056,AGT-0090,323977.08,2023-06-25,2023-08-02,11496.6,Pending,FHA,False
TXN-02287,LST-4145,BYR-3257,AGT-0177,2003257.41,2024-12-23,2025-01-20,81628.79,Cancelled,VA,True
TXN-02288,LST-0700,BYR-0893,AGT-0089,550597.16,2020-10-01,2020-11-08,14032.59,Pending,Conventional,True
TXN-02289,LST-4711,BYR-1009,AGT-0109,1742106.46,2022-02-05,2022-02-24,55448.28,Pending,Conventional,True
TXN-02290,LST-0771,BYR-2946,AGT-0181,283085.61,2021-03-01,2021-03-30,11795.7,Cancelled,Conventional,True
TXN-02291,LST-4418,BYR-2332,AGT-0230,2035786.32,2024-08-14,2024-09-20,67142.7,Cancelled,Conventional,False
TXN-02292,LST-2518,BYR-2743,AGT-0277,2375408.55,2023-03-15,2023-04-02,111209.77,Pending,Conventional,True
TXN-02293,LST-5525,BYR-2056,AGT-0292,361591.6,2024-03-14,2024-03-29,17734.3,Cancelled,Conventional,True
TXN-02294,LST-4208,BYR-0651,AGT-0130,1363039.08,2021-07-26,2021-09-03,70107.67,Pending,Cash,True
TXN-02295,LST-0226,BYR-2904,AGT-0085,2123323.0,2023-07-29,2023-09-11,63849.1,Completed,VA,True
TXN-02296,LST-2444,BYR-1203,AGT-0133,153001.5,2023-02-21,2023-03-22,4751.12,Cancelled,FHA,True
TXN-02297,LST-XXXX,BYR-2623,AGT-0287,1945404.98,2023-11-15,2023-12-11,72586.79,Pending,VA,True
TXN-02298,LST-3781,BYR-1532,AGT-0275,720505.8,2023-03-12,2023-04-01,28704.38,Completed,Conventional,False
TXN-02299,LST-4065,BYR-3877,AGT-0223,536520.22,2024-07-29,2024-08-25,24396.24,Pending,USDA,True
TXN-02300,LST-4454,BYR-2787,AGT-0011,365930.42,2024-03-17,2024-04-02,18877.34,Cancelled,Cash,False
TXN-02301,LST-4788,BYR-3805,AGT-0190,499350.44,2021-05-04,2021-06-17,20495.41,Cancelled,Cash,True
TXN-02302,LST-2681,BYR-1380,AGT-0215,882224.89,2023-08-08,2023-09-08,48499.85,Cancelled,FHA,True
