property_id,location_id,property_type,year_built,square_footage,bedrooms,bathrooms,lot_size_sqft,garage_spaces,has_pool,has_basement,stories
PRP-2701,LOC-4497,Condo,1921,5562,2,4.0,,2,False,False,2
PRP-2702,LOC-4777,multi family,1963,7782,2,5.0,17512.0,0,False,False,3
PRP-2703,LOC-0887,sfr,1953,1684,6,4.0,15221.0,0,False,False,3
PRP-2704,LOC-4292,land,1960,6046,7,5.5,241314.0,0,True,True,1
PRP-2705,LOC-3153,Single-Family,1983,1006,7,5.5,3599.0,3,False,False,3
PRP-2706,LOC-3406,sfr,1935,2329,4,3.0,32422.0,0,True,False,3
PRP-2707,LOC-4156,TH,1958,5866,7,4.5,14508.0,0,True,True,1
PRP-2708,LOC-2167,Town House,1922,7344,2,1.5,13006.0,3,False,False,2
PRP-2709,LOC-3124,Condo,1957,5429,5,4.0,,2,False,True,3
PRP-2710,LOC-2471,single family,1976,2071,1,1.0,30767.0,3,True,True,1
PRP-2711,LOC-1932,Single Family Home,1993,4150,2,3.5,18156.0,3,True,True,2
PRP-2712,LOC-4660,Multi-Family,1988,1749,4,3.5,33448.0,4,True,True,2
PRP-2713,LOC-1344,Townhouse,1966,5431,5,2.5,23696.0,0,False,True,3
PRP-2714,LOC-0462,CONDO,1921,3190,3,4.0,,2,False,False,3
PRP-2715,LOC-4251,Condo,1922,7117,1,2.0,,4,False,True,1
PRP-2716,LOC-0606,Single-Family,1924,3610,2,5.0,29447.0,0,True,True,1
PRP-2717,LOC-4560,single family,1922,3210,7,2.0,31421.0,0,True,False,1
PRP-2718,LOC-2364,Condominium,1930,1978,7,5.0,1639.0,4,False,True,3
PRP-2719,LOC-3593,Single-Family,1956,7035,5,3.0,19226.0,3,False,True,3
PRP-2720,LOC-0517,SINGLE-FAMILY,2018,1762,2,2.0,45425.0,4,False,False,2
PRP-2721,LOC-4965,SINGLE-FAMILY,1949,7676,3,2.5,36659.0,1,True,False,1
PRP-2722,LOC-4547,Condo,1971,5382,3,1.5,,1,True,True,2
PRP-2723,LOC-3841,condominium,2012,6686,5,3.5,,4,False,False,3
PRP-2724,LOC-3138,sfr,1988,5287,6,5.5,25755.0,4,True,False,3
PRP-2725,LOC-3121,Condominium,1947,3975,3,2.0,,2,False,False,3
PRP-2726,LOC-1024,Lot,1926,6534,3,5.0,17482.0,2,True,True,3
PRP-2727,LOC-1014,single family,2014,5818,6,4.0,21949.0,0,False,True,1
PRP-2728,LOC-3904,single family,2018,3038,5,3.5,43673.0,4,False,True,3
PRP-2729,LOC-3667,CONDO,1951,1498,4,2.0,,4,False,False,2
PRP-2730,LOC-3260,Land,1938,3974,6,4.5,23886.0,2,True,True,3
PRP-2731,LOC-4414,condominium,2010,1774,7,4.0,192.0,0,False,False,2
PRP-2732,LOC-1481,TOWNHOUSE,1951,5708,5,5.5,17564.0,1,False,False,2
PRP-2733,LOC-0391,condo,1930,3674,6,3.5,,4,False,True,1
PRP-2734,LOC-1386,single family,1942,585,7,2.0,32420.0,0,False,True,1
PRP-2735,LOC-1051,Condo,2004,5465,5,2.5,1164.0,3,False,True,2
PRP-2736,LOC-3237,Multi-Family,1951,5365,6,3.5,37326.0,2,True,False,3
PRP-2737,LOC-2112,single family,1939,3540,7,4.0,11115.0,4,False,False,2
PRP-2738,LOC-1079,TH,2004,540,7,4.5,20168.0,3,False,True,1
PRP-2739,LOC-0222,condominium,1921,1089,2,2.0,,1,False,False,1
PRP-2740,LOC-0544,Condominium,1978,574,5,2.5,,1,False,False,1
PRP-2741,LOC-4490,SINGLE-FAMILY,1995,2182,2,5.0,7959.0,2,True,False,3
PRP-2742,LOC-2758,condominium,1940,4018,3,1.5,,1,False,False,3
PRP-2743,LOC-0621,condo,1948,3251,1,4.0,,1,False,True,2
PRP-2744,LOC-1965,Townhouse,1959,5146,1,2.5,8855.0,3,True,False,1
PRP-2745,LOC-2748,Condo,1991,3095,6,2.5,,1,False,True,3
PRP-2746,LOC-1429,Single-Family,1987,7146,5,1.0,9740.0,0,False,False,3
PRP-2747,LOC-2733,TH,1996,2218,6,4.0,21638.0,0,False,True,1
PRP-2748,LOC-3346,SINGLE-FAMILY,1991,5254,1,2.5,20613.0,0,False,True,2
PRP-2749,LOC-3867,Single-Family,1937,1585,1,4.5,22385.0,3,False,True,1
PRP-2750,LOC-3603,Single-Family,1983,3956,5,5.0,48982.0,1,False,False,3
PRP-2751,LOC-3984,Single Family Home,2010,3590,5,5.5,47197.0,0,False,True,3
PRP-2752,LOC-4182,single family,1998,1237,5,1.0,49662.0,1,True,False,3
PRP-2753,LOC-3046,condo,1951,6303,4,5.5,1213.0,2,False,True,2
PRP-2754,LOC-1408,SINGLE-FAMILY,1970,588,4,2.5,25489.0,3,True,False,2
PRP-2755,LOC-3066,Multifamily,1951,7782,7,5.0,2491.0,0,False,False,1
PRP-2756,LOC-0166,Single-Family,2013,7709,3,4.0,43468.0,2,True,True,1
PRP-2757,LOC-0381,SINGLE-FAMILY,1999,6286,5,3.5,2214.0,4,False,True,2
PRP-2758,LOC-3733,Single Family Home,1964,1574,4,1.5,29372.0,1,True,False,3
PRP-2759,LOC-0642,sfr,1967,7264,7,3.5,19222.0,3,False,True,3
PRP-2760,LOC-2666,condo,1989,2462,7,4.5,305.0,4,True,False,3
PRP-2761,LOC-0735,MULTI-FAMILY,1993,6577,3,4.0,23364.0,4,True,False,3
PRP-2762,LOC-0243,TOWNHOUSE,2021,2130,6,1.5,27947.0,1,False,False,3
PRP-2763,LOC-4046,condominium,1936,4360,5,5.5,,3,False,False,1
PRP-2764,LOC-4337,condo,1940,7578,5,1.0,,1,True,False,1
PRP-2765,LOC-0325,Land,1921,5830,2,3.5,83122.0,1,False,True,2
PRP-2766,LOC-4443,Single Family Home,1981,5101,6,5.0,4974.0,4,False,False,1
PRP-2767,LOC-3634,Single Family Home,2004,5781,1,5.5,40383.0,4,True,True,2
PRP-2768,LOC-3763,Single-Family,1987,2441,1,2.0,9937.0,4,False,True,2
PRP-2769,LOC-2200,Condominium,2016,3860,4,5.5,,1,False,True,1
PRP-2770,LOC-2553,Multifamily,1971,7974,7,3.0,21957.0,0,True,False,3
PRP-2771,LOC-0552,Town House,2007,2873,5,3.5,32038.0,0,False,True,2
PRP-2772,LOC-0583,CONDO,1966,5672,6,3.0,,1,False,True,2
PRP-2773,LOC-0607,Single-Family,1949,6031,6,5.0,16315.0,1,True,True,3
PRP-2774,LOC-0852,Single Family Home,1966,7018,1,3.0,40222.0,3,True,True,1
PRP-2775,LOC-4199,multi family,2007,3937,1,4.5,26951.0,2,True,False,2
PRP-2776,LOC-0273,Land,1926,5649,7,4.0,155965.0,2,False,False,2
PRP-2777,LOC-3951,sfr,2020,6972,2,5.0,13228.0,1,False,False,1
PRP-2778,LOC-3544,Multifamily,2023,4858,1,1.5,29704.0,2,False,False,1
PRP-2779,LOC-4924,condominium,1961,6519,2,2.0,,3,True,False,3
PRP-2780,LOC-4740,single family,2018,2088,4,3.5,40076.0,1,False,False,2
PRP-2781,LOC-0725,townhouse,1984,6784,2,5.0,36939.0,3,True,False,3
PRP-2782,LOC-4604,sfr,2019,3997,7,3.5,30336.0,4,False,True,2
PRP-2783,LOC-2702,Condominium,1980,3730,5,1.0,,4,False,False,3
PRP-2784,LOC-1538,Single-Family,1974,3052,6,3.0,29412.0,3,False,True,1
PRP-2785,LOC-2336,Single Family Home,2010,7089,1,4.0,11669.0,4,True,False,2
PRP-2786,LOC-2642,condo,2005,6855,4,2.0,,3,False,False,2
PRP-2787,LOC-1658,SINGLE-FAMILY,2011,2736,5,5.5,18357.0,1,False,True,3
PRP-2788,LOC-0929,Condominium,1966,646,1,3.0,1008.0,4,False,False,2
PRP-2789,LOC-2981,Condo,2009,5113,3,3.0,,4,False,True,2
PRP-2790,LOC-2531,SINGLE-FAMILY,1930,7715,7,4.5,31733.0,4,True,True,1
PRP-2791,LOC-2966,Multi Family,1937,7137,1,3.5,18187.0,4,False,True,1
PRP-2792,LOC-0484,Lot,1961,5208,6,4.5,104865.0,3,False,True,3
PRP-2793,LOC-3568,SFR,1931,7077,6,2.5,10480.0,3,False,True,2
PRP-2794,LOC-4997,LAND,1955,5091,5,2.5,340148.0,2,False,True,2
PRP-2795,LOC-2903,TH,1960,6914,1,5.0,2706.0,2,False,True,1
PRP-2796,LOC-3971,TOWNHOUSE,1950,7988,7,5.0,36681.0,0,False,False,3
PRP-2797,LOC-3204,SFR,1953,6432,4,2.5,17240.0,0,False,False,2
PRP-2798,LOC-1305,SINGLE-FAMILY,2015,7527,2,4.5,7581.0,4,False,True,2
PRP-2799,LOC-3734,Single-Family,1942,6396,5,4.0,37784.0,2,True,True,2
PRP-2800,LOC-0602,CONDO,1973,4815,7,5.0,,4,False,True,2
PRP-2801,LOC-1786,SINGLE-FAMILY,1934,1150,2,4.5,33807.0,3,False,False,3
PRP-2802,LOC-2170,multi family,1944,5952,4,5.0,41615.0,3,False,False,1
PRP-2803,LOC-0205,Single Family Home,2008,3261,5,1.5,19878.0,3,True,True,3
PRP-2804,LOC-3029,Single-Family,1947,7182,6,5.5,43829.0,0,False,False,2
PRP-2805,LOC-4549,SINGLE-FAMILY,1979,7751,6,3.0,38038.0,2,False,False,1
PRP-2806,LOC-4449,condo,1985,1874,5,3.0,,4,False,True,1
PRP-2807,LOC-0290,TH,1990,934,6,4.5,7709.0,1,False,True,3
PRP-2808,LOC-3933,single family,1978,2062,3,5.5,47762.0,2,False,True,1
PRP-2809,LOC-2311,SINGLE-FAMILY,1963,2296,3,5.0,38105.0,2,False,True,3
PRP-2810,LOC-4125,Condominium,2006,5590,7,5.0,,1,False,True,3
PRP-2811,LOC-3256,TH,2005,3737,7,4.5,48598.0,2,False,False,3
PRP-2812,LOC-2018,condo,1986,7675,2,3.5,,4,False,True,1
PRP-2813,LOC-4089,Single Family Home,1978,5959,6,5.5,32942.0,3,False,True,3
PRP-2814,LOC-0496,townhouse,1977,5143,7,5.0,22525.0,3,True,True,1
PRP-2815,LOC-1896,Single-Family,1969,5906,1,3.0,29705.0,1,False,True,1
PRP-2816,LOC-1071,Multi Family,1929,7066,3,4.0,6670.0,2,False,True,3
PRP-2817,LOC-3658,single family,1944,4795,6,4.0,46352.0,0,False,False,3
PRP-2818,LOC-1222,sfr,2002,5764,5,3.0,39625.0,3,True,True,1
PRP-2819,LOC-1742,condominium,1931,855,7,2.0,,2,False,True,3
PRP-2820,LOC-1280,TH,1959,507,5,4.0,6577.0,4,False,True,1
PRP-2821,LOC-4872,CONDO,1980,6489,2,3.5,,1,True,True,2
PRP-2822,LOC-0848,single family,1973,4354,2,5.0,5129.0,2,False,False,2
PRP-2823,LOC-0057,single family,2014,5995,3,3.5,20886.0,2,False,False,1
PRP-2824,LOC-0069,Single Family Home,1996,4549,1,3.5,19093.0,4,True,True,1
PRP-2825,LOC-1221,Condominium,1994,1890,6,5.5,,1,False,False,3
PRP-2826,LOC-3416,TOWNHOUSE,1929,1277,5,3.0,19836.0,3,False,True,2
PRP-2827,LOC-3146,Single-Family,1977,5798,4,4.0,49581.0,2,True,True,1
PRP-2828,LOC-4901,CONDO,2015,4202,7,4.0,1199.0,2,False,False,3
PRP-2829,LOC-4506,Single Family Home,1952,1116,2,3.0,5502.0,3,False,False,3
PRP-2830,LOC-1427,Single-Family,1943,6682,6,3.5,27003.0,2,False,True,3
PRP-2831,LOC-2384,sfr,2000,6826,5,5.0,6609.0,1,False,True,1
PRP-2832,LOC-0492,Multi Family,1995,5666,5,2.0,26893.0,3,True,True,3
PRP-2833,LOC-1188,Condo,1940,4165,6,5.5,,0,False,True,2
PRP-2834,LOC-4191,Single Family Home,1994,7180,3,5.0,6604.0,1,True,True,2
PRP-2835,LOC-2225,sfr,1936,6833,7,4.0,34919.0,3,False,True,2
PRP-2836,LOC-4883,SINGLE-FAMILY,2016,1175,2,3.5,24327.0,3,True,False,1
PRP-2837,LOC-4131,condominium,2021,4434,7,5.0,,2,True,False,2
PRP-2838,LOC-3220,sfr,2017,2343,5,1.0,12342.0,3,True,False,2
PRP-2839,LOC-3335,Single Family Home,2017,4186,6,4.5,7746.0,2,True,True,2
PRP-2840,LOC-0714,Multi-Family,1939,2493,6,5.5,39920.0,4,False,False,1
PRP-2841,LOC-3670,townhouse,1996,4649,1,2.0,41764.0,4,True,True,1
PRP-2842,LOC-3556,TOWNHOUSE,1982,1636,6,1.0,39013.0,1,False,False,2
PRP-2843,LOC-3178,Condo,1978,5509,4,3.5,,0,False,True,2
PRP-2844,LOC-1941,SINGLE-FAMILY,1998,1103,3,2.5,37685.0,3,True,True,2
PRP-2845,LOC-3079,Multi-Family,2017,4909,6,2.5,15935.0,0,True,False,2
PRP-2846,LOC-0679,Lot,2001,7923,1,3.5,44709.0,4,False,True,2
PRP-2847,LOC-4143,single family,1998,6472,7,2.0,21442.0,0,False,False,1
PRP-2848,LOC-3679,single family,2002,4079,3,3.5,26193.0,3,False,True,3
PRP-2849,LOC-4070,Multi-Family,1962,4791,1,5.5,10537.0,4,True,True,2
PRP-2850,LOC-1524,SINGLE-FAMILY,1941,2884,7,4.5,41556.0,3,True,True,3
PRP-2851,LOC-2578,sfr,1981,3475,4,3.5,42125.0,4,False,True,1
PRP-2852,LOC-3800,Condo,1923,5320,2,3.5,,4,False,True,2
PRP-2853,LOC-1670,SINGLE-FAMILY,2022,7005,1,4.5,5244.0,3,False,True,1
PRP-2854,LOC-4754,SFR,1955,1650,5,1.5,30050.0,2,False,False,2
PRP-2855,LOC-2281,single family,1954,5606,6,4.5,10750.0,3,True,True,3
PRP-2856,LOC-1089,TH,2004,4067,6,5.5,47121.0,0,True,False,3
PRP-2857,LOC-1475,SINGLE-FAMILY,1966,1775,2,4.5,42000.0,4,False,False,3
PRP-2858,LOC-0210,sfr,1935,3035,1,4.0,29359.0,0,False,False,2
PRP-2859,LOC-0239,Condominium,1950,3298,1,1.5,,2,True,False,3
PRP-2860,LOC-3276,SINGLE-FAMILY,2003,5950,1,1.0,29263.0,0,True,False,3
PRP-2861,LOC-0860,Lot,1944,4332,6,2.0,340304.0,3,True,True,3
PRP-2862,LOC-2013,townhouse,2012,4823,1,1.0,29856.0,4,False,True,2
PRP-2863,LOC-4092,condo,2004,3856,5,1.5,,4,False,True,1
PRP-2864,LOC-0903,Condominium,1975,2021,6,1.0,,2,True,False,3
PRP-2865,LOC-2676,SFR,1945,7160,4,2.0,8668.0,2,False,True,1
PRP-2866,LOC-0481,CONDO,1943,4566,4,1.5,,0,True,False,2
PRP-2867,LOC-3696,Multi Family,1987,516,6,1.5,37623.0,4,True,True,3
PRP-2868,LOC-1843,single family,1936,5228,5,3.0,11471.0,2,True,False,1
PRP-2869,LOC-0687,CONDO,1942,5390,2,2.5,,2,False,True,1
PRP-2870,LOC-0136,sfr,1947,5611,2,2.5,47375.0,3,True,True,1
PRP-2871,LOC-2092,Single Family Home,2003,7721,4,5.5,2961.0,3,True,False,2
PRP-2872,LOC-0992,multi family,1923,497,5,5.0,8679.0,3,False,True,3
PRP-2873,LOC-4323,TOWNHOUSE,1959,3834,7,4.0,33489.0,2,False,True,2
PRP-2874,LOC-3769,condo,1985,6373,2,3.5,,2,False,False,1
PRP-2875,LOC-1621,Townhouse,2014,4556,7,1.0,15055.0,3,True,True,2
PRP-2876,LOC-2563,sfr,1927,3072,1,4.0,3439.0,1,False,False,1
PRP-2877,LOC-2357,Multi-Family,1965,3636,2,4.5,38462.0,3,False,False,1
PRP-2878,LOC-1030,single family,2023,505,2,3.0,45392.0,3,True,True,2
PRP-2879,LOC-4988,townhouse,1936,7975,2,4.0,42433.0,3,False,False,1
PRP-2880,LOC-4813,SINGLE-FAMILY,2011,2877,6,1.0,3065.0,3,True,True,1
PRP-2881,LOC-2167,single family,1921,5057,2,5.5,43312.0,4,False,False,2
PRP-2882,LOC-2908,SINGLE-FAMILY,1997,5055,3,4.0,19997.0,4,True,False,1
PRP-2883,LOC-4595,Single-Family,1957,2220,2,5.5,11507.0,2,False,True,1
PRP-2884,LOC-0765,SFR,2018,6432,2,2.5,10375.0,1,False,True,1
PRP-2885,LOC-0012,CONDO,1944,6396,2,5.5,,0,False,True,3
PRP-2886,LOC-1497,SFR,1923,7533,5,4.5,44095.0,1,True,False,2
PRP-2887,LOC-2927,Single-Family,1970,7268,6,2.0,23337.0,4,False,True,3
PRP-2888,LOC-0960,Land,1954,3964,6,2.0,121816.0,1,False,False,2
PRP-2889,LOC-1868,Single Family Home,1965,7374,2,1.0,24975.0,4,False,True,2
PRP-2890,LOC-3129,Single-Family,2017,686,6,5.5,34122.0,1,False,False,1
PRP-2891,LOC-2120,condo,1990,5374,4,4.0,,4,True,True,3
PRP-2892,LOC-2970,single family,2019,7551,1,2.5,34698.0,3,False,False,1
PRP-2893,LOC-0833,townhouse,1950,972,7,3.0,3901.0,4,False,False,3
PRP-2894,LOC-1656,condo,2012,5415,3,2.5,,3,True,False,1
PRP-2895,LOC-4367,CONDO,2017,497,7,5.0,,4,True,False,3
PRP-2896,LOC-1218,Single-Family,1928,1899,6,5.0,23996.0,1,True,True,2
PRP-2897,LOC-3014,Condominium,1965,2586,5,3.5,,4,False,False,3
PRP-2898,LOC-4242,Multi-Family,1979,1942,7,2.0,9934.0,0,False,False,3
PRP-2899,LOC-4234,sfr,1955,4889,7,5.0,37881.0,1,False,False,3
PRP-2900,LOC-4713,single family,1989,6410,7,1.5,28989.0,0,False,True,1
PRP-2901,LOC-1171,Single Family Home,1954,2071,6,4.0,11589.0,2,False,True,2
PRP-2902,LOC-3692,Single Family Home,1936,1396,3,4.5,45044.0,1,True,False,1
PRP-2903,LOC-3731,land,1996,4179,3,5.0,160471.0,1,False,True,2
PRP-2904,LOC-1833,CONDO,1960,7971,3,4.0,,1,False,True,2
PRP-2905,LOC-4009,Town House,1959,2781,4,1.0,29671.0,0,False,True,3
PRP-2906,LOC-0448,Single-Family,1922,1657,6,5.0,31832.0,3,True,True,1
PRP-2907,LOC-1188,SFR,1965,4567,1,2.0,14736.0,4,False,True,1
PRP-2908,LOC-2464,TH,1989,7312,1,3.0,36412.0,4,True,False,3
PRP-2909,LOC-2272,Multi Family,2011,2547,1,1.5,13815.0,1,False,False,1
PRP-2910,LOC-0982,SINGLE-FAMILY,1980,1074,2,5.0,13875.0,1,False,False,1
PRP-2911,LOC-1176,condominium,1947,3773,4,4.5,,4,False,False,2
PRP-2912,LOC-2382,Single Family Home,2007,3774,6,3.5,40324.0,4,False,True,2
PRP-2913,LOC-0901,condominium,1930,3263,3,5.5,,4,False,False,3
PRP-2914,LOC-3635,sfr,1922,4649,1,5.0,49960.0,3,False,True,2
PRP-2915,LOC-3628,Condominium,2012,2543,4,2.0,,1,False,False,3
PRP-2916,LOC-1821,condo,1971,3815,1,3.5,1499.0,2,True,False,3
PRP-2917,LOC-4413,Single-Family,1939,6125,6,2.0,46064.0,0,False,False,3
PRP-2918,LOC-2283,LAND,1931,6216,5,4.0,100217.0,1,False,False,2
PRP-2919,LOC-0598,Condo,1956,6343,2,2.5,,0,True,True,1
PRP-2920,LOC-0961,TH,1952,1613,3,3.0,24403.0,1,True,True,3
PRP-2921,LOC-3132,Multi Family,2006,899,1,5.0,49639.0,4,False,True,1
PRP-2922,LOC-4852,Single-Family,1958,1983,3,1.5,25581.0,4,False,True,2
PRP-2923,LOC-1110,condo,1976,4636,2,3.5,,0,False,True,2
PRP-2924,LOC-1170,Condo,1949,2653,5,4.5,,3,False,True,2
PRP-2925,LOC-1419,Multi-Family,1943,2321,7,2.0,22478.0,1,True,True,2
PRP-2926,LOC-0654,Lot,2006,5210,6,2.0,404989.0,0,False,True,1
PRP-2927,LOC-0110,SFR,1999,2974,7,5.5,27783.0,0,True,True,2
PRP-2928,LOC-4408,MULTI-FAMILY,1956,1792,7,1.0,38898.0,0,False,False,1
PRP-2929,LOC-0960,condominium,1931,2620,2,1.5,,4,False,False,1
PRP-2930,LOC-3295,condominium,2008,7073,4,2.0,,0,True,False,1
PRP-2931,LOC-2770,SINGLE-FAMILY,2002,3665,3,4.0,43650.0,0,True,False,2
PRP-2932,LOC-4242,Condo,1964,6672,6,4.0,327.0,1,False,False,2
PRP-2933,LOC-3852,condominium,1929,5555,7,1.5,,0,False,False,1
PRP-2934,LOC-0964,SFR,1931,1965,1,2.5,17966.0,1,False,True,2
PRP-2935,LOC-1678,Town House,2022,3021,3,4.5,36636.0,4,False,True,2
PRP-2936,LOC-1959,TOWNHOUSE,1925,5373,6,1.5,3186.0,1,False,False,3
PRP-2937,LOC-1318,Condominium,1998,981,5,3.5,,3,False,False,1
PRP-2938,LOC-1719,Town House,2017,2714,7,1.0,41159.0,0,True,False,2
PRP-2939,LOC-3140,sfr,1994,5713,1,3.0,2807.0,1,False,True,1
PRP-2940,LOC-4002,single family,1955,4970,4,2.5,24783.0,0,False,False,1
PRP-2941,LOC-4318,SFR,1989,2832,3,1.5,17958.0,1,True,True,3
PRP-2942,LOC-1869,sfr,1978,3278,3,2.0,27715.0,1,False,True,2
PRP-2943,LOC-4620,TOWNHOUSE,1925,4322,5,5.5,35585.0,2,False,True,1
PRP-2944,LOC-2883,single family,1923,1281,1,3.5,41071.0,3,False,True,2
PRP-2945,LOC-0925,SFR,2004,4615,4,5.0,32639.0,3,False,True,2
PRP-2946,LOC-0875,multi family,1927,7419,2,5.0,11583.0,4,False,True,1
PRP-2947,LOC-0959,Condo,2007,2684,5,5.0,,3,False,False,1
PRP-2948,LOC-1581,condominium,1998,7281,5,3.0,,4,False,False,2
PRP-2949,LOC-0926,Multifamily,1921,491,6,4.0,43572.0,4,False,True,1
PRP-2950,LOC-1717,Multifamily,1990,6354,2,2.0,46791.0,1,False,True,2
PRP-2951,LOC-3810,SFR,2008,3069,6,4.5,10906.0,0,True,True,3
PRP-2952,LOC-1243,sfr,1925,929,5,5.0,31116.0,3,False,False,2
PRP-2953,LOC-3811,MULTI-FAMILY,1989,4465,4,4.5,49687.0,4,False,True,1
PRP-2954,LOC-4940,Multifamily,1983,5532,3,5.0,15821.0,1,True,True,2
PRP-2955,LOC-4163,townhouse,1992,1465,5,3.5,30006.0,4,False,False,2
PRP-2956,LOC-3813,SINGLE-FAMILY,2001,6638,7,2.5,28260.0,0,False,True,3
PRP-2957,LOC-1784,TOWNHOUSE,1987,7919,3,1.0,2157.0,0,True,True,2
PRP-2958,LOC-1676,SINGLE-FAMILY,1928,4830,1,1.5,25169.0,2,True,True,2
PRP-2959,LOC-4439,condo,1961,3438,6,2.5,,4,True,True,2
PRP-2960,LOC-2471,Single-Family,1947,2656,1,4.5,36122.0,3,False,True,1
PRP-2961,LOC-4676,townhouse,1985,1931,7,3.5,33312.0,0,False,False,3
PRP-2962,LOC-3335,condo,2017,5681,7,3.5,,4,False,False,1
PRP-2963,LOC-0175,sfr,1953,1905,3,5.5,40122.0,0,True,True,3
PRP-2964,LOC-4170,TH,2013,5106,5,1.5,48324.0,2,False,True,2
PRP-2965,LOC-2545,Town House,1949,7688,7,3.5,34526.0,2,False,False,3
PRP-2966,LOC-4774,Single-Family,1962,1691,2,5.0,28406.0,1,False,True,3
PRP-2967,LOC-1264,TH,1988,1714,1,1.0,30523.0,3,False,False,1
PRP-2968,LOC-2755,Single-Family,1996,724,6,4.5,16683.0,0,True,True,1
PRP-2969,LOC-2493,Town House,1956,7352,4,1.0,44351.0,0,True,True,1
PRP-2970,LOC-2657,single family,1984,6914,1,2.0,24238.0,4,False,False,2
PRP-2971,LOC-4001,multi family,1954,5266,7,2.5,41686.0,1,False,True,3
PRP-2972,LOC-3070,Single-Family,2021,1510,6,4.0,12318.0,4,False,True,2
PRP-2973,LOC-4683,townhouse,1966,7302,7,3.5,16268.0,4,True,False,3
PRP-2974,LOC-2026,TOWNHOUSE,1975,1724,1,4.5,6034.0,3,False,True,2
PRP-2975,LOC-2827,single family,2003,7760,7,1.0,8304.0,1,False,False,1
PRP-2976,LOC-2253,condominium,1989,6891,1,1.5,,3,False,True,2
PRP-2977,LOC-0412,Single-Family,1992,4845,7,3.0,20967.0,0,True,True,2
PRP-2978,LOC-3798,TH,1945,4143,5,2.0,23235.0,0,False,True,1
PRP-2979,LOC-2836,Single-Family,1958,2296,4,2.5,43267.0,0,True,True,1
PRP-2980,LOC-0786,CONDO,1973,6771,7,1.0,,2,False,False,3
PRP-2981,LOC-1875,sfr,1945,3810,1,5.5,49212.0,3,True,False,2
PRP-2982,LOC-0571,CONDO,2013,981,1,2.0,,2,False,False,2
PRP-2983,LOC-1367,Condo,1922,5019,7,2.5,,3,True,False,1
PRP-2984,LOC-4932,Condo,1985,1052,5,1.5,,3,False,False,1
PRP-2985,LOC-3280,Town House,1943,4218,6,1.0,2749.0,1,True,True,1
PRP-2986,LOC-2310,MULTI-FAMILY,2022,3128,5,1.5,32465.0,4,False,True,3
PRP-2987,LOC-0141,multi family,2009,7339,5,2.5,28789.0,2,True,False,1
PRP-2988,LOC-4039,Condo,1998,3836,4,1.0,,3,True,True,2
PRP-2989,LOC-2665,SINGLE-FAMILY,1995,2417,1,1.5,12460.0,4,False,True,1
PRP-2990,LOC-1278,condominium,2007,4790,4,1.0,,2,True,False,2
PRP-2991,LOC-0119,SINGLE-FAMILY,1951,3770,1,2.5,34011.0,2,True,False,3
PRP-2992,LOC-1138,CONDO,2000,2241,1,3.5,,3,True,True,3
PRP-2993,LOC-3114,SINGLE-FAMILY,1965,6248,1,5.5,8633.0,2,True,False,3
PRP-2994,LOC-4053,single family,1998,848,5,3.5,10593.0,2,False,False,1
PRP-2995,LOC-1558,SFR,2001,897,7,5.5,14453.0,1,True,True,1
PRP-2996,LOC-2632,TH,1947,1921,7,2.0,2874.0,4,True,False,1
PRP-2997,LOC-3662,condo,1960,2450,5,4.5,,1,False,True,2
PRP-2998,LOC-0975,Single-Family,1987,2118,5,2.0,9402.0,3,False,True,2
PRP-2999,LOC-0540,Townhouse,1951,5904,2,3.5,22911.0,0,False,False,1
PRP-3000,LOC-4082,condo,2017,6813,7,4.0,,3,True,False,1
PRP-3001,LOC-2944,SFR,1962,3495,2,1.5,25328.0,1,False,False,1
PRP-3002,LOC-2923,Land,2017,3671,5,1.5,311273.0,3,True,False,1
PRP-3003,LOC-0403,Condo,1975,2455,3,3.0,,2,True,False,3
PRP-3004,LOC-4111,townhouse,1986,5388,2,3.0,5674.0,3,False,False,1
PRP-3005,LOC-0110,Multi-Family,1976,7496,5,4.5,5767.0,2,False,True,1
PRP-3006,LOC-0942,SINGLE-FAMILY,1967,723,2,1.0,14427.0,2,False,False,2
PRP-3007,LOC-3011,Multi Family,1999,1920,1,4.0,14805.0,1,True,False,2
PRP-3008,LOC-2648,LAND,1959,7798,1,4.5,232784.0,3,False,True,2
PRP-3009,LOC-3820,TH,1982,2375,5,5.0,40330.0,2,True,False,1
PRP-3010,LOC-1189,sfr,1940,4497,1,4.5,21383.0,0,False,True,1
PRP-3011,LOC-0091,Lot,1933,6489,2,4.0,11379.0,2,True,True,1
PRP-3012,LOC-1096,single family,2001,6639,5,1.5,20884.0,0,True,True,2
PRP-3013,LOC-0123,condominium,1981,3087,2,5.0,,0,False,False,2
PRP-3014,LOC-2207,SINGLE-FAMILY,1996,608,2,3.5,9214.0,0,False,True,1
PRP-3015,LOC-0292,land,2022,5062,2,4.0,392645.0,2,False,True,3
PRP-3016,LOC-3382,TOWNHOUSE,1982,2050,1,1.5,25672.0,3,False,True,3
PRP-3017,LOC-0215,Town House,2020,4757,2,4.0,17353.0,0,False,True,3
PRP-3018,LOC-3587,Single-Family,2023,6872,6,2.5,36322.0,4,True,True,2
PRP-3019,LOC-4040,SFR,1965,462,6,3.5,21323.0,2,True,False,3
PRP-3020,LOC-4739,SINGLE-FAMILY,1929,2242,2,2.0,41913.0,4,True,True,3
