location_id,street_address,city,state,zip_code,county,latitude,longitude,metro_area
LOC-2676,528 Scott Manor Suite 742,Toledo,OH,97414,Clark County,29.792702,-90.908067,Columbus Metro
LOC-2677,4337 Jessica Dale,Sarasota,FL,85574,Baldwin County,32.798929,-109.759026,Miami Metro
LOC-2678,692 Mallory Key,Hampton,VA,74730,Wilson County,28.466895,-118.114308,Washington DC Metro
LOC-2679,60772 Jonathan Road,Macon,GA,64833,Sims County,42.133773,-92.81802,Atlanta Metro
LOC-2680,653 Jones Knolls Suite 310,Paterson,NJ,53060,Kelly County,34.870816,-85.880915,New York Metro
LOC-2681,983 Angela Forges,Dayton,OH,48801,Johnson County,38.575467,-110.527239,Columbus Metro
LOC-2682,79337 Horn Forks Apt. 297,Cary,NC,64431-4679,Zhang County,40.497649,-95.494695,Charlotte Metro
LOC-2683,48502 Santiago Landing Apt. 826,Fayetteville,NC,70542-5011,Stephens County,25.531793,-78.035026,Charlotte Metro
LOC-2684,90722 Ann Road,Sandy Springs,GA,10533,Woods County,31.299003,-89.027959,Atlanta Metro
LOC-2685,89452 Caitlyn Row,thornton,CO,28341,Lyons County,31.327265,-112.143634,Denver Metro
LOC-2686,23315 Shah Crescent Suite 579,Joliet,IL,87614,Johnson County,43.008936,-98.804771,Chicago Metro
LOC-2687,08880 Shields Rapids,Tucson,AZ,92946,Campbell County,44.376304,-107.097349,Phoenix Metro
LOC-2688,5024 Stacey Burg,Tucson,AZ,70294,Williams County,46.407198,-74.947249,Phoenix Metro
LOC-2689,5875 Vega Junction Apt. 959,San Francisco,CA,85059,Mullins County,44.469053,-119.44434,Los Angeles Metro
LOC-2690,0497 Rachel Lock Suite 946,Dayton,OH,48290,Anderson County,27.033917,-100.630113,Columbus Metro
LOC-2691,651 Keith Spurs,Edison,NJ,53075,Taylor County,27.551564,-118.021882,New York Metro
LOC-2692,84504 Thomas Oval Suite 434,Redmond,WA,24888,Jacobs County,41.523552,-91.641871,Seattle Metro
LOC-2693,416 Cole Bypass,REDMOND,WA,39677,Alexander County,47.357445,-111.719682,Seattle Metro
LOC-2694,858 Griffin River Apt. 106,Sandy Springs,GA,99869,Brewer County,43.275016,-107.95753,Atlanta Metro
LOC-2695,2641 Weber Shoal Suite 895,CHESAPEAKE,VA,18136,Robinson County,44.89443,-95.863443,Washington DC Metro
LOC-2696,12493 Ryan Grove Suite 982,ROCKFORD,IL,6248,House County,31.507293,-86.69619,Chicago Metro
LOC-2697,78047 Kelly Orchard Apt. 651,seattle,WA,50835,Pham County,46.22212,-73.062973,Seattle Metro
LOC-2698,6926 Katherine Village Apt. 273,Chandler,AZ,25606,Maynard County,37.518699,-122.120118,Phoenix Metro
LOC-2699,25672 Eric Gateway Apt. 085,Detroit,MI,28924,Ellis County,44.449539,-112.567385,Detroit Metro
LOC-2700,153 Janice Falls Suite 660,Allentown,PA,30438,Smith County,29.819187,-112.743539,Philadelphia Metro
LOC-2701,7836 Heidi Ford,LANSING,MI,87552-9905,Johnson County,33.789624,-119.449264,Detroit Metro
LOC-2702,36532 Hamilton Plain Suite 997,Virginia Beach,VA,25205,Glenn County,28.110327,-83.790757,Washington DC Metro
LOC-2703,70600 Nelson Lane Apt. 433,tempe,AZ,27741,Wiggins County,35.6704,-74.556392,Phoenix Metro
LOC-2704,49174 Gonzalez Points,Cary,NC,47922-3171,Kim County,44.328803,-97.815536,Charlotte Metro
LOC-2705,87621 Mcclain Station Suite 405,Fort Collins,CO,19841,Scott County,38.974156,-68.72409,Denver Metro
LOC-2706,661 Kelly Plains Suite 414,Savannah,GA,66190,Jackson County,26.650195,-92.415859,Atlanta Metro
LOC-2707,14198 Thompson Fords Suite 921,Elizabeth,NJ,24575,Schultz County,33.715869,-79.399928,New York Metro
LOC-2708,39982 Lee Turnpike,Jersey  City,NJ,47219,Johnson County,26.751109,-110.46429,New York Metro
LOC-2709,132 Keith Groves Suite 567,Sacramento,CA,66799,Mclean County,29.26756,-120.21353,Los Angeles Metro
LOC-2710,54176 Smith Island Suite 893,Pittsburgh,PA,33003,Ray County,36.427507,-106.222391,Philadelphia Metro
LOC-2711,4576 Knapp Viaduct,Allentown,PA,18520,Contreras County,35.730528,-93.060201,Philadelphia Metro
LOC-2712,5766 Callahan Orchard Suite 085,Greensboro,NC,89234,Martinez County,38.114901,-69.870626,Charlotte Metro
LOC-2713,296 Rivera Islands Apt. 175,Philadelphia,PA,92400,Brown County,32.836862,-98.269191,Philadelphia Metro
LOC-2714,298 Ferrell Mountain Suite 442,Rochester,NY,76173,Jackson County,28.349825,-67.54019,New York Metro
LOC-2715,85069 Brooke Plain Suite 386,Augusta,GA,27467,Glover County,33.317382,-103.083375,Atlanta Metro
LOC-2716,06724 Valencia Meadows Apt. 903,Atlanta,GA,20879,Martin County,47.975503,-71.504063,Atlanta Metro
LOC-2717,3031 Zoe View,Chandler,AZ,65178,Hurst County,30.995571,-79.115162,Phoenix Metro
LOC-2718,11184 Richard Glen,houston,TX,93646,Shaw County,34.472551,-93.134763,Dallas-Fort Worth Metro
LOC-2719,8755 Heather Knolls Apt. 961,Redmond,WA,27770,Cooper County,25.177276,-100.764301,Seattle Metro
LOC-2720,69745 Zimmerman Pike Apt. 517,Austin,TX,96455,Rosario County,30.275475,-92.523791,Dallas-Fort Worth Metro
LOC-2721,871 Mark Locks,Chicago,IL,71740,Moses County,28.577527,-113.021528,Chicago Metro
LOC-2722,38958 Beck Cliff Suite 825,chicago,IL,2209,Blackburn County,42.280114,-108.725335,Chicago Metro
LOC-2723,19991 Anderson Wall Suite 947,Bethlehem,PA,25133,Fisher County,32.981673,-122.307029,Philadelphia Metro
LOC-2724,368 Taylor Pine,Rochester,NY,68064,Heath County,28.788836,-87.341675,New York Metro
LOC-2725,9736 Cunningham Villages,Oakland,CA,N/A,Obrien County,41.104804,-86.100426,Los Angeles Metro
LOC-2726,02719 Erin River,San Jose,CA,78706,Edwards County,27.935392,-93.194384,Los Angeles Metro
LOC-2727,38721 David Wall,Chicago,IL,53178,Solis County,26.77563,-105.023769,Chicago Metro
LOC-2728,045 Jackson Inlet,Cary,NC,95955,Ochoa County,35.799213,-100.630547,Charlotte Metro
LOC-2729,2201 Rogers Lodge Apt. 393,Jersey City,NJ,32975-9354,Duke County,40.505098,-71.198712,New York Metro
LOC-2730,82432 Anderson Garden Apt. 403,Tacoma,WA,83301,Brown County,47.265557,-85.599751,Seattle Metro
LOC-2731,5984 Emily Estate Apt. 248,Seattle,WA,22759,Evans County,40.195026,-82.653035,Seattle Metro
LOC-2732,74509 Joan Gateway Apt. 809,Colorado Springs,CO,62756,Bowman County,25.316038,-77.583692,Denver Metro
LOC-2733,24404 Christopher River Apt. 771,Fort Collins,CO,87641,Caldwell County,41.051073,-122.811215,Denver Metro
LOC-2734,53277 Tracy Knoll,thornton,CO,64932,Cooper County,34.888285,-87.654932,Denver Metro
LOC-2735,1727 Alvarez Fork Suite 548,Fort Lauderdale,FL,81201,Mcintosh County,33.67703,-82.5104,Miami Metro
LOC-2736,1266 Rodriguez Springs Apt. 939,Buffalo,NY,45830,Mcgee County,45.554638,-119.269322,New York Metro
LOC-2737,427 Marisa Cliff,Dallas,TX,83418-1959,Reed County,28.220309,-111.462736,Dallas-Fort Worth Metro
LOC-2738,43390 Moore River,Sandy Springs,GA,90449,Bond County,39.096001,-101.327129,Atlanta Metro
LOC-2739,247 Lopez Squares Apt. 299,Chandler,AZ,33638,Lin County,45.158106,-123.478433,Phoenix Metro
LOC-2740,1912 Reed Gardens,Norfolk,VA,32820,Bradley County,36.782527,-80.292836,Washington DC Metro
LOC-2741,7142 Kristine Corners Suite 220,Tampa,FL,53384,Whitaker County,46.672827,-101.295744,Miami Metro
LOC-2742,591 Adam Harbor Suite 364,Erie,PA,86671,Mcdowell County,33.835972,-76.456508,Philadelphia Metro
LOC-2743,4432 Chapman Glen Apt. 200,Tampa,FL,69267-4488,Ford County,30.097335,-115.769262,Miami Metro
LOC-2744,76835 Steven Causeway,Naperville,IL,39129,Boone County,32.409646,-93.34424,Chicago Metro
LOC-2745,571 Carolyn Forge Apt. 853,New York,NY,28326,Williams County,34.02313,-72.4252,New York Metro
LOC-2746,006 Cynthia Dam,AUGUSTA,GA,48730,Peterson County,38.805492,-76.734443,Atlanta Metro
LOC-2747,775 Powell Plaza Suite 172,Athens,GA,33177,Tran County,33.2612,-110.277938,Atlanta Metro
LOC-2748,0344 Little Forges Apt. 465,Grand Rapids,MI,10649,Wong County,47.682657,-77.293817,Detroit Metro
LOC-2749,415 Goodman Street Apt. 517,Arlington,TX,30564,Edwards County,31.947618,,Dallas-Fort Worth Metro
LOC-2750,1851 Foster Spring,Miami,FL,98004,Hughes County,27.443587,-110.356507,Miami Metro
LOC-2751,656 Bobby Route Apt. 375,Albany,NY,21108,Hernandez County,25.047418,-87.170724,New York Metro
LOC-2752,484 Christopher Port Apt. 225,ERIE,PA,29165,Davis County,32.831777,-83.214101,Philadelphia Metro
LOC-2753,5795 Shawn Curve Apt. 766,Fort Worth,TX,56386,Williams County,32.1094,-82.555636,Dallas-Fort Worth Metro
LOC-2754,2643 Jackson Vista,Colorado Springs,CO,47441,Ruiz County,32.91496,-78.183318,Denver Metro
LOC-2755,72298 David River,San Antonio,TX,71436,Maxwell County,42.982319,-80.202366,Dallas-Fort Worth Metro
LOC-2756,243 Gabriel Route Suite 014,Sandy Springs,GA,42120,Bradley County,42.994541,-117.258625,Atlanta Metro
LOC-2757,407 Rhodes Shores,Yonkers,NY,23685,Vargas County,40.41184,-68.480008,New York Metro
LOC-2758,90878 Donna Shoals Suite 767,CINCINNATI,OH,33172,Mcdaniel County,39.90636,-80.699052,Columbus Metro
LOC-2759,78244 Jordan Lock,Grand Rapids,MI,94935,Bennett County,37.591119,-100.813571,Detroit Metro
LOC-2760,836 Erin Port Suite 386,San  Francisco,CA,19076,Wagner County,33.988207,-88.314376,Los Angeles Metro
LOC-2761,085 Riley Isle Suite 297,Dayton,OH,92917,Sparks County,32.711892,-116.277453,Columbus Metro
LOC-2762,9232 West Via Apt. 734,Greensboro,NC,19386,Robbins County,33.706668,-87.761742,Charlotte Metro
LOC-2763,927 Jessica Groves Suite 233,Erie,PA,75271-5686,King County,44.453471,-89.442381,Philadelphia Metro
LOC-2764,6610 Garcia Hills Suite 180,Norfolk,VA,54125,Baird County,30.650137,-81.116535,Washington DC Metro
LOC-2765,88688 Bender Ridges Apt. 449,Tucson,AZ,19587,Shannon County,30.972021,-104.358962,Phoenix Metro
LOC-2766,39518 Howell Islands Suite 134,Toledo,OH,26621,Nelson County,42.364212,-93.48376,Columbus Metro
LOC-2767,318 Amy Crossing,Raleigh,NC,75133,Foster County,38.112868,-73.704075,Charlotte Metro
LOC-2768,7691 Deanna Turnpike,raleigh,NC,22892,Sellers County,40.347876,-122.27097,Charlotte Metro
LOC-2769,9398 Christopher Spring Apt. 201,Richmond,VA,34115,Cruz County,44.913369,-74.021011,Washington DC Metro
LOC-2770,520 Courtney Garden,Spokane,WA,46654,Carpenter County,32.944803,-69.152542,Seattle Metro
LOC-2771,31336 Erika Highway Apt. 982,Mesa,AZ,51158,Miller County,33.875766,-97.252085,Phoenix Metro
LOC-2772,23189 Webb Bypass Apt. 295,Greensboro,NC,30937,Munoz County,43.725356,-91.06789,Charlotte Metro
LOC-2773,77569 Alan Avenue,San Diego,CA,28099,Vaughn County,47.047199,-91.020116,Los Angeles Metro
LOC-2774,6532 Horn Pines,Akron,OH,24399,Allen County,40.45986,-74.617023,Columbus Metro
LOC-2775,715 Larry Stravenue,Fort Collins,CO,33504,Vasquez County,30.322546,-105.784129,Denver Metro
LOC-2776,117 Rachael Spurs Suite 027,Spokane,WA,45296,Taylor County,26.677832,-91.194902,Seattle Metro
LOC-2777,40093 Michelle Plains,Paterson,NJ,34385,Fitzpatrick County,29.505323,-73.100164,New York Metro
LOC-2778,9123 Daniel Shores,Hampton,VA,10819,Maldonado County,32.932445,-95.913442,Washington DC Metro
LOC-2779,9324 Amy Dam,Tampa,FL,78124,Vega County,40.075103,-97.839538,Miami Metro
LOC-2780,76252 Nicole Corners Apt. 116,RALEIGH,NC,69347,Mcdonald County,44.340146,-70.206616,Charlotte Metro
LOC-2781,428 Gary Lights Suite 011,Albany,NY,30455,Morales County,46.308691,-84.173144,New York Metro
LOC-2782,67862 Harry Court,Fort Collins,CO,6836,Cook County,29.533998,-88.08201,Denver Metro
LOC-2783,2673 George Canyon Suite 175,Redmond,WA,3627,Clark County,26.549363,-116.115857,Seattle Metro
LOC-2784,0531 Maxwell Circle,tempe,AZ,98590,Ortega County,36.577735,-108.699959,Phoenix Metro
LOC-2785,5508 Shaw Estates,Scottsdale,AZ,37854,Kelley County,35.381254,-91.153339,Phoenix Metro
LOC-2786,7037 Graham Ridge Suite 008,Naples,FL,63145,Pena County,42.021522,,Miami Metro
LOC-2787,76440 Peck Fort,Scranton,PA,89506,Morris County,45.485008,-74.027639,Philadelphia Metro
LOC-2788,72727 Sanchez Stream,Erie,PA,N/A,Taylor County,29.319336,-109.091595,Philadelphia Metro
LOC-2789,018 David Lake,Lakewood,CO,5904,Rodriguez County,,-73.27006,Denver Metro
LOC-2790,34063 Ferguson Cliffs,Allentown,PA,72284,Blackwell County,45.691496,-83.222473,Philadelphia Metro
LOC-2791,0240 Edwards Circles,Charlotte,NC,78671,Craig County,38.272773,-80.832069,Charlotte Metro
LOC-2792,1170 Nelson Knoll Suite 968,NEWARK,NJ,18052,Hawkins County,26.469111,-100.876988,New York Metro
LOC-2793,124 Seth Shore,Jersey City,NJ,35025,Munoz County,40.054194,-108.356894,New York Metro
LOC-2794,481 Amy Shoals Apt. 901,Columbus,GA,16545,Garcia County,39.362704,-123.314732,Atlanta Metro
LOC-2795,6767 Butler Cliffs Suite 249,Erie,PA,24416,Ross County,43.75976,-92.711853,Philadelphia Metro
LOC-2796,70921 Henderson Isle,Detroit,MI,70632,Jones County,40.112333,-100.926489,Detroit Metro
LOC-2797,0223 John Keys Apt. 478,Woodbridge,NJ,23478,Sawyer County,27.454171,-94.590457,New York Metro
LOC-2798,2532 Christina Knoll Apt. 848,Durham,NC,84547,Elliott County,44.01184,-102.033334,Charlotte Metro
LOC-2799,58727 Christine Wells Apt. 357,Raleigh,NC,30949,Snow County,35.959279,-121.623988,Charlotte Metro
LOC-2800,40939 Wade Flat,Raleigh,NC,43499,Reeves County,37.399726,-90.48044,Charlotte Metro
LOC-2801,4844 Erica Gateway Apt. 565,Fort Lauderdale,FL,57807,Anderson County,47.709944,-91.025361,Miami Metro
LOC-2802,188 Stanley Lodge,Tampa,FL,62452,Martin County,27.16808,-72.390972,Miami Metro
LOC-2803,3533 Jacobson Loaf,Los Angeles,CA,80703,Mccoy County,46.367702,-99.617851,Los Angeles Metro
LOC-2804,66334 Darryl Spurs,Oakland,CA,3652,Rich County,43.139942,-104.564574,Los Angeles Metro
LOC-2805,6345 Teresa Mall,Jacksonville,FL,66360,Lewis County,43.655738,-111.347222,Miami Metro
LOC-2806,862 James Mount,Kirkland,WA,31575,Johnson County,45.12012,-102.874849,Seattle Metro
LOC-2807,5514 Joseph Highway Apt. 111,New York,NY,71225,Mcdonald County,46.651668,-123.563718,New York Metro
LOC-2808,449 Woods Heights Apt. 188,Naples,FL,93743,Higgins County,44.058982,-92.332516,Miami Metro
LOC-2809,463 Rachel Club,Macon,GA,69753,Martin County,46.852908,-117.390643,Atlanta Metro
LOC-2810,64792 Guerrero Heights,Tampa,FL,73010,Thompson County,46.195459,-112.690087,Miami Metro
LOC-2811,47353 Brooks Rue Apt. 530,Atlanta,GA,16298,Brown County,41.475544,-108.11649,Atlanta Metro
LOC-2812,45183 Castillo Port Apt. 305,Augusta,GA,16793,Rosario County,40.148877,-75.620322,Atlanta Metro
LOC-2813,5310 Donald Lodge,Atlanta,GA,65993,Petty County,40.590682,-90.79384,Atlanta Metro
LOC-2814,786 Kyle Summit,Newport News,VA,62266,Williams County,35.470956,-107.128249,Washington DC Metro
LOC-2815,6066 Wilson Burg,Akron,OH,35529,Gray County,31.118328,-123.004472,Columbus Metro
LOC-2816,74912 April Overpass Apt. 650,Arvada,CO,28141,Coleman County,33.736823,-83.379151,Denver Metro
LOC-2817,1590 Daniel Expressway Suite 023,Yonkers,NY,21566,Miller County,42.485498,,New York Metro
LOC-2818,40272 Mccormick Wall,San Diego,CA,72683,Dixon County,34.690669,-80.551007,Los Angeles Metro
LOC-2819,212 Angela Common,DETROIT,MI,5309,Baker County,41.148277,-121.500196,Detroit Metro
LOC-2820,50796 Williamson Via Suite 842,jacksonville,FL,7604,Johnson County,34.230491,-92.050072,Miami Metro
LOC-2821,141 Massey Dale,Chandler,AZ,88364,Scott County,37.795029,-75.328231,Phoenix Metro
LOC-2822,737 John Vista,Fayetteville,NC,74486,Ferguson County,38.802829,-117.855574,Charlotte Metro
LOC-2823,59528 Singh Station Suite 757,Arlington,TX,41780,Terry County,41.350253,-71.324751,Dallas-Fort Worth Metro
LOC-2824,9829 Anthony Island,Springfield,IL,3041,Porter County,29.776374,-70.282559,Chicago Metro
LOC-2825,983 Wallace Brook Suite 410,Glendale,AZ,57823,Wood County,36.924297,-106.308457,Phoenix Metro
LOC-2826,481 Smith Harbors,Lakewood,CO,75281,Roth County,31.67226,-121.754332,Denver Metro
LOC-2827,035 Harmon Well,Woodbridge,NJ,81578,Anderson County,26.141478,-106.66093,New York Metro
LOC-2828,696 Moran Walk Suite 354,Philadelphia,PA,83331,Rhodes County,31.435477,-77.037614,Philadelphia Metro
LOC-2829,75121 Christopher Highway Apt. 622,Jersey City,NJ,94536,James County,29.557392,-110.635109,New York Metro
LOC-2830,80245 Brown Keys Apt. 565,Colorado Springs,CO,36315,Allen County,27.056411,-120.681893,Denver Metro
LOC-2831,3779 Johnson Mission,Cary,NC,40775-8264,Sharp County,36.983946,-82.554249,Charlotte Metro
LOC-2832,557 Todd Wall Suite 852,Scottsdale,AZ,32739,Rivera County,47.595136,-110.853465,Phoenix Metro
LOC-2833,58467 Christopher Overpass,Reading,PA,88661,Trujillo County,39.374846,-121.117376,Philadelphia Metro
LOC-2834,79294 Murphy Estates,Springfield,IL,68128,Clark County,27.035971,-80.092078,Chicago Metro
LOC-2835,4999 Douglas Viaduct Apt. 854,Newark,NJ,20793,Johnson County,28.153424,-87.794203,New York Metro
LOC-2836,84159 Shelly Haven,Tempe,AZ,70144,Thomas County,47.572032,-80.161097,Phoenix Metro
LOC-2837,5385 Jasmine Flats Suite 635,Thornton,CO,2157,Martin County,33.023585,-92.736632,Denver Metro
LOC-2838,1426 Andrew Circle Suite 206,New York,NY,66708,Gibbs County,29.664469,-98.471718,New York Metro
LOC-2839,6118 Fox Field,Fort Worth,TX,26356,Cole County,28.218409,-99.935128,Dallas-Fort Worth Metro
LOC-2840,659 Donna Square,Hampton,VA,13772,Romero County,27.388454,-77.699215,Washington DC Metro
LOC-2841,91716 Victoria Flats Apt. 085,Fort Worth,TX,62183,Carter County,27.881102,-93.746089,Dallas-Fort Worth Metro
LOC-2842,436 Brown Falls,Colorado Springs,CO,78939,Rhodes County,40.335669,-122.599237,Denver Metro
LOC-2843,37880 Gabrielle Cliff,Redmond,WA,70278,Johnson County,28.953644,-114.941828,Seattle Metro
LOC-2844,7677 Gibson Walk,Cary,NC,11467,Perry County,40.819091,-98.489863,Charlotte Metro
LOC-2845,4554 Williamson Centers Apt. 481,Mesa,AZ,82128,Austin County,38.851207,-73.156532,Phoenix Metro
LOC-2846,51102 Weber Ports Suite 533,Columbus,GA,41698,Carson County,38.008813,-117.948169,Atlanta Metro
LOC-2847,33135 Larry Shoal,Savannah,GA,52299,Meyer County,44.226755,-102.32963,Atlanta Metro
LOC-2848,070 Nicholas Brook Suite 260,Lakewood,CO,7975,Cruz County,25.674504,-119.870929,Denver Metro
LOC-2849,151 Torres Parkways Suite 621,Arlington,TX,60794,Cantu County,37.683029,-113.257153,Dallas-Fort Worth Metro
LOC-2850,8342 Terry Village Suite 302,Flint,MI,61967,Aguilar County,27.134689,-93.62602,Detroit Metro
LOC-2851,9572 Jackson Bypass,Rockford,IL,17350,Moore County,33.304403,-121.515547,Chicago Metro
LOC-2852,937 Tate Estates Suite 828,Rockford,IL,33717,Baker County,35.285732,-76.389573,Chicago Metro
LOC-2853,949 Lynn Lights,Fresno,CA,12183,Shelton County,38.561964,-122.972982,Los Angeles Metro
LOC-2854,919 Edwards Viaduct Suite 446,scranton,PA,94377,King County,44.219103,-121.940652,Philadelphia Metro
LOC-2855,39004 Tanya Extension Suite 286,Sacramento,CA,88738,Simpson County,47.895663,-114.763096,Los Angeles Metro
LOC-2856,4701 Gill Rapid Suite 014,New  Rochelle,NY,8350,Bennett County,28.867408,-121.614679,New York Metro
LOC-2857,936 Thomas Row,New York,NY,44298,Benton County,45.808066,-86.881129,New York Metro
LOC-2858,280 Lauren Inlet,Bellevue,WA,41354,Wade County,43.229916,-87.801789,Seattle Metro
LOC-2859,0734 Williams Gateway Apt. 613,Erie,PA,22061,Alvarado County,42.540724,-106.610695,Philadelphia Metro
LOC-2860,799 Laurie Summit,Erie,PA,75016,Miller County,41.568305,-93.063241,Philadelphia Metro
LOC-2861,7527 Roberts Fall Apt. 286,Paterson,NJ,58847,Burns County,32.597046,-120.261742,New York Metro
LOC-2862,50668 Michael Summit Suite 155,Winston-Salem,NC,64897,Houston County,45.101963,-112.678281,Charlotte Metro
LOC-2863,66894 Ariel Manor Apt. 646,New Rochelle,NY,39968,Fowler County,46.317069,-86.669894,New York Metro
LOC-2864,551 Wilson Cliffs Apt. 395,Chandler,AZ,38289,Perry County,34.007652,-106.916328,Phoenix Metro
LOC-2865,24518 Nathaniel Rest,Glendale,AZ,71965,Powell County,35.83299,-71.314236,Phoenix Metro
LOC-2866,26974 Riley Plaza,Sarasota,FL,63544,Torres County,39.031933,-111.548745,Miami Metro
LOC-2867,896 Christopher Manors Apt. 052,New Rochelle,NY,66442,Simpson County,40.881703,-74.608327,New York Metro
LOC-2868,3692 Kathleen Via,Hampton,VA,17808,Elliott County,41.576812,-90.034799,Washington DC Metro
LOC-2869,4230 Dennis Haven,Naples,FL,16702,Sullivan County,31.448374,-71.687339,Miami Metro
LOC-2870,76319 Ashley Parkway,Detroit,MI,68567,Atkins County,41.980993,-72.301829,Detroit Metro
LOC-2871,0855 Lisa Avenue,Springfield,IL,55266,Fisher County,47.298357,-123.727131,Chicago Metro
LOC-2872,30635 Ruiz Row,Cleveland,OH,N/A,Doyle County,25.884386,,Columbus Metro
LOC-2873,5694 Katie Pike Suite 104,Philadelphia,PA,83705-4436,Hobbs County,32.898607,-73.571054,Philadelphia Metro
LOC-2874,27303 Kyle Pine,Peoria,IL,98124,Thompson County,43.960376,-81.215983,Chicago Metro
LOC-2875,6352 Kristin Villages Suite 118,PITTSBURGH,PA,N/A,Robertson County,30.497014,-103.902208,Philadelphia Metro
