transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed,days_to_close,commission_rate
TXN-02305,LST-5566,BYR-0087,AGT-0216,1681682.18,2024-06-12,2024-07-10,58282.4,Completed,Conventional,True,28,3.465720258747108
TXN-02306,LST-1539,BYR-1395,AGT-0115,2694326.57,2022-05-24,2022-06-25,73709.29,Unknown,FHA,True,32,2.7357221956950823
TXN-02307,LST-3850,BYR-0699,AGT-0105,1917929.69,2022-05-03,2022-06-12,54890.6,Cancelled,FHA,True,40,2.861971441716406
TXN-02308,LST-2699,BYR-1575,AGT-0021,2652607.67,2021-12-09,2022-01-22,122201.2,Pending,Conventional,True,44,4.606832792578029
TXN-02309,LST-4203,BYR-0657,AGT-0122,1343941.34,2020-10-16,2020-11-29,64281.59,Pending,Cash,False,44,4.783065159674305
TXN-02310,LST-3296,BYR-1902,AGT-0059,1670889.09,2022-04-22,2022-05-17,68940.51,Pending,Conventional,False,25,4.1259776254808145
TXN-02311,LST-3916,BYR-3115,AGT-0010,2799917.81,2022-02-19,2022-03-19,132647.03,Cancelled,FHA,False,28,4.737532992084507
TXN-02312,LST-1823,BYR-0136,AGT-0059,1787555.29,2020-10-05,2020-11-04,86641.04,Completed,Jumbo,True,30,4.846901267037172
TXN-02313,LST-3967,BYR-1811,AGT-0123,1277236.69,2024-01-05,2024-02-06,56525.14,Completed,VA,False,32,4.425580665084089
TXN-02314,LST-4184,BYR-3896,AGT-0027,3138884.29,2024-08-02,2024-08-21,89194.45,Cancelled,Cash,True,19,2.8415972606623225
TXN-02315,LST-0496,BYR-2501,AGT-0066,2476228.89,2020-08-19,2020-09-11,133825.29,Completed,FHA,True,23,5.4043990254875025
TXN-02316,LST-0479,BYR-3826,AGT-0214,2286947.09,2020-06-10,2020-06-29,96266.64,Pending,Jumbo,False,19,4.209395154830626
TXN-02317,LST-3671,BYR-3067,AGT-0133,689041.71,2020-07-01,2020-07-26,23753.76,Unknown,FHA,True,25,3.4473616989020885
TXN-02318,LST-5108,BYR-2612,AGT-0284,2596110.19,2022-07-11,2022-08-01,68935.9,Completed,Cash,True,21,2.6553533923766155
TXN-02319,LST-5881,BYR-1300,AGT-0172,1758939.23,2024-04-29,2024-05-19,78130.5,Pending,Cash,True,20,4.441910139214985
TXN-02320,LST-3063,BYR-1417,AGT-0206,1808576.42,2020-04-20,2020-05-23,69829.41,Pending,Conventional,False,33,3.861015173469972
TXN-02321,LST-0284,BYR-1136,AGT-0103,231765.94,2022-08-22,2022-09-28,6957.6,Completed,Conventional,False,37,3.0019941670462886
TXN-02322,LST-4926,BYR-1658,AGT-0094,165602.18,2024-05-31,2024-07-05,4593.68,Cancelled,Conventional,True,35,2.7739248360136326
TXN-02323,LST-5294,BYR-1761,AGT-0192,1347971.38,2024-06-17,2024-07-19,80418.43,Pending,FHA,False,32,5.965885566502161
TXN-02324,LST-4701,BYR-3601,AGT-0009,2750482.16,2020-11-01,2020-11-18,113257.18,Cancelled,FHA,True,17,4.117720945334181
TXN-02325,LST-3033,BYR-0541,AGT-0159,459894.58,2020-09-25,2020-10-11,21091.75,Pending,Conventional,True,16,4.58621408410597
TXN-02326,LST-1965,BYR-2520,AGT-0271,1370097.21,2024-01-10,2024-02-05,51326.16,Completed,Cash,True,26,3.7461692225473553
TXN-02327,LST-0244,BYR-3235,AGT-0161,2509598.42,2022-12-06,2022-12-25,127391.23,Cancelled,USDA,True,19,5.076159953910076
TXN-02328,LST-5226,BYR-1792,AGT-0152,1411211.99,2021-09-20,2021-10-29,78543.72,Completed,Cash,True,39,5.565692508040553
TXN-02329,LST-3670,BYR-2115,AGT-0234,2479334.03,2024-04-09,2024-05-18,71355.2,Cancelled,Conventional,False,39,2.877998653533586
TXN-02330,LST-4705,BYR-3458,AGT-0160,542549.35,2022-08-01,2022-08-20,26547.44,Pending,USDA,True,19,4.893092213639183
TXN-02331,LST-3784,BYR-0399,AGT-0278,311960.24,2022-04-03,2022-05-07,12149.73,Cancelled,FHA,True,34,3.8946405477826276
TXN-02332,LST-3015,BYR-2527,AGT-0081,462877.09,2022-01-20,2022-02-15,12241.54,Cancelled,Cash,True,26,2.6446631869380273
TXN-02333,LST-0056,BYR-3402,AGT-0268,2275675.28,2023-10-08,2023-11-06,100549.34,Completed,Conventional,True,29,4.418439699358162
TXN-02334,LST-3340,BYR-0418,AGT-0046,1028570.07,2023-12-02,2023-12-28,40616.0,Cancelled,Jumbo,True,26,3.948782993461982
TXN-02335,LST-3415,BYR-3150,AGT-0001,2453361.51,2021-03-29,2021-05-08,85592.54,Pending,Cash,True,40,3.4887862897955064
TXN-02336,LST-2722,BYR-1538,AGT-0085,333440.02,2022-08-07,2022-09-14,16979.12,Pending,Cash,True,38,5.092106220483072
TXN-02337,LST-4905,BYR-2475,AGT-0043,944240.38,2024-07-16,2024-08-25,25759.71,Unknown,Cash,False,40,2.7280881590766115
TXN-02338,LST-0757,BYR-3292,AGT-0041,687014.89,2022-06-13,2022-07-24,39980.78,Cancelled,Conventional,True,41,5.819492500373609
TXN-02339,LST-1894,BYR-2460,AGT-0013,1469391.06,2022-01-29,2022-03-04,45085.16,Completed,FHA,True,34,3.068288710018421
TXN-02340,LST-4065,BYR-2047,AGT-0270,481923.88,2024-05-12,2024-06-09,24759.1,Completed,Conventional,True,28,5.137554088417449
TXN-02341,LST-0752,BYR-0804,AGT-0104,1158110.54,2021-06-09,2021-07-24,42957.39,Cancelled,Conventional,True,45,3.7092650931231486
TXN-02342,LST-2748,BYR-3789,AGT-0088,2002287.89,2022-10-14,2022-11-27,53055.65,Pending,FHA,False,44,2.649751330214558
TXN-02343,LST-0259,BYR-3402,AGT-0231,2248344.81,2024-10-24,2024-11-19,77716.1,Cancelled,Cash,True,26,3.4565916960041374
TXN-02344,LST-5130,BYR-1684,AGT-0150,2526396.64,2021-04-01,2021-05-01,125464.33,Pending,FHA,True,30,4.966137462880729
TXN-02345,LST-4323,BYR-2334,AGT-0034,1709330.5,2024-01-19,2024-02-12,63520.59,Completed,Conventional,True,24,3.7161093188239485
TXN-02346,LST-0692,BYR-2083,AGT-0189,656001.33,2021-03-30,2021-05-03,26192.17,Cancelled,USDA,True,34,3.9927007465061086
TXN-02347,LST-3348,BYR-1078,AGT-0251,2308619.34,2023-03-26,2023-05-03,127631.32,Completed,Conventional,True,38,5.528469669668453
TXN-02348,LST-3306,BYR-2354,AGT-0244,1963239.01,2023-01-03,2023-02-01,90802.76,Cancelled,Conventional,True,29,4.625150556681328
TXN-02349,LST-4946,BYR-0150,AGT-0260,384589.49,2024-02-14,2024-03-23,13579.85,Unknown,Conventional,True,38,3.5309987280203634
TXN-02350,LST-4702,BYR-3575,AGT-0031,883361.59,2023-08-29,2023-10-07,39579.98,Cancelled,FHA,True,39,4.480609124062096
TXN-02351,LST-4293,BYR-0174,AGT-0184,462358.37,2023-03-05,2023-03-22,13515.5,Pending,Conventional,True,17,2.923165422527119
TXN-02352,LST-2802,BYR-0182,AGT-0093,802538.94,2021-10-10,2021-11-05,43738.29,Pending,Conventional,True,26,5.44998975376821
TXN-02353,LST-4827,BYR-1643,AGT-0107,1243348.06,2023-02-13,2023-03-08,70631.61,Cancelled,Conventional,False,23,5.680759255779109
TXN-02355,LST-0953,BYR-0778,AGT-0103,2255685.67,2020-02-25,2020-04-05,121417.01,Cancelled,FHA,True,40,5.3827096396813126
TXN-02356,LST-1548,BYR-3045,AGT-0158,1201598.88,2021-06-02,2021-07-15,60188.31,Pending,Cash,False,43,5.0090184837722225
TXN-02357,LST-5469,BYR-2916,AGT-0161,558926.86,2020-10-09,2020-11-20,18778.86,Pending,FHA,True,42,3.359806326001223
TXN-02358,LST-0647,BYR-1798,AGT-0129,2597992.72,2022-08-03,2022-08-30,91316.52,Cancelled,Conventional,True,27,3.5148874474136322
TXN-02359,LST-3860,BYR-2311,AGT-0160,160809.7,2022-06-04,2022-06-23,5797.76,Cancelled,Cash,True,19,3.6053546521136473
TXN-02360,LST-3100,BYR-1507,AGT-0130,1441514.39,2024-02-18,2024-03-22,73717.14,Pending,Conventional,True,33,5.113867784559543
TXN-02361,LST-3711,BYR-3159,AGT-0219,2108106.05,2020-10-31,2020-11-16,58835.83,Completed,VA,True,16,2.7909331221738114
TXN-02362,LST-1117,BYR-0612,AGT-0094,1414521.85,2022-07-08,2022-08-07,40023.79,Unknown,FHA,False,30,2.829492524275959
TXN-02363,LST-0277,BYR-0180,AGT-0251,2158153.01,2022-04-15,2022-05-05,120052.98,Cancelled,Conventional,False,20,5.5627649867142654
TXN-02364,LST-3900,BYR-2787,AGT-0103,336873.04,2021-02-20,2021-03-17,9949.87,Pending,Conventional,True,25,2.953596405340125
TXN-02365,LST-5320,BYR-2581,AGT-0178,1655590.5,2022-09-23,2022-10-15,85636.63,Cancelled,Cash,False,22,5.1725731695126305
TXN-02366,LST-1853,BYR-3778,AGT-0161,659172.53,2022-11-15,2022-12-08,30972.3,Pending,VA,True,23,4.698663641216966
TXN-02367,LST-1465,BYR-3824,AGT-0300,1076491.88,2022-06-23,2022-07-12,55569.51,Pending,FHA,True,19,5.162092815786033
TXN-02368,LST-1916,BYR-2223,AGT-0093,139578.12,2022-03-19,2022-04-06,6040.65,Completed,Conventional,True,18,4.327791490528745
TXN-02369,LST-4467,BYR-1255,AGT-0159,2220630.18,2024-04-18,2024-05-08,74128.33,Completed,Conventional,True,20,3.3381663758167957
TXN-02370,LST-5628,BYR-3222,AGT-0225,640759.94,2023-06-02,2023-07-16,36264.67,Completed,VA,False,44,5.659634402238068
TXN-02371,LST-2690,BYR-2740,AGT-0237,2247572.09,2023-03-01,2023-03-18,67579.59,Unknown,Conventional,True,17,3.0067818647810314
TXN-02372,LST-5727,BYR-2850,AGT-0276,2574499.81,2024-02-10,2024-03-19,117580.75,Pending,FHA,True,38,4.567129876774005
TXN-02374,LST-5675,BYR-0281,AGT-0059,743875.18,2022-03-14,2022-04-11,34209.01,Unknown,FHA,True,28,4.598756743033152
TXN-02375,LST-0726,BYR-1466,AGT-0036,862561.65,2023-05-01,2023-05-26,24578.8,Cancelled,Conventional,False,25,2.8495122638480392
TXN-02376,LST-2193,BYR-2660,AGT-0267,56031.61,2022-08-14,2022-09-14,3131.52,Pending,Conventional,True,31,5.588845296431781
TXN-02377,LST-4757,BYR-0827,AGT-0284,251115.26,2024-05-20,2024-07-04,12326.57,Completed,Cash,True,45,4.908729959302353
TXN-02378,LST-0547,BYR-3871,AGT-0195,2406091.45,2024-07-22,2024-08-27,115826.54,Cancelled,Jumbo,True,36,4.813887684942316
TXN-02379,LST-5444,BYR-0961,AGT-0135,1546378.86,2021-07-08,2021-08-18,90697.47,Completed,VA,True,41,5.865151958944912
TXN-02380,LST-4244,BYR-2285,AGT-0293,683836.75,2024-05-19,2024-06-14,36387.63,Completed,FHA,True,26,5.321098931872263
TXN-02381,LST-5223,BYR-0350,AGT-0259,1550217.91,2021-01-18,2021-03-02,69694.98,Unknown,Cash,True,43,4.495818268542647
TXN-02382,LST-0767,BYR-0721,AGT-0212,2366471.36,2023-12-27,2024-02-05,61463.23,Cancelled,Conventional,True,40,2.597252222820056
TXN-02383,LST-2766,BYR-1884,AGT-0102,661893.71,2021-10-04,2021-10-25,21983.1,Pending,Conventional,True,21,3.3212432249884953
TXN-02384,LST-3728,BYR-3794,AGT-0035,2686275.71,2020-07-16,2020-08-10,147001.75,Pending,Cash,True,25,5.472325474736917
TXN-02385,LST-1894,BYR-1524,AGT-0211,1365751.43,2022-06-27,2022-07-22,48201.15,Completed,VA,True,25,3.529276919739341
TXN-02386,LST-1618,BYR-1991,AGT-0079,959399.39,2022-01-04,2022-02-15,50848.39,Pending,Conventional,True,42,5.300023173873396
TXN-02387,LST-2596,BYR-3689,AGT-0108,1690079.18,2020-06-19,2020-07-07,67237.17,Unknown,Conventional,True,18,3.9783443755576
TXN-02388,LST-2956,BYR-2497,AGT-0036,702508.26,2024-07-18,2024-08-11,20726.07,Pending,Conventional,True,24,2.950295559514133
TXN-02389,LST-3458,BYR-0669,AGT-0017,2608839.13,2022-02-12,2022-03-15,115429.1,Completed,Conventional,True,31,4.424538817769113
TXN-02390,LST-4234,BYR-0605,AGT-0256,2239438.42,2021-11-01,2021-11-17,58946.37,Pending,Conventional,True,16,2.632194280207089
TXN-02391,LST-1193,BYR-2898,AGT-0002,2610144.12,2022-06-05,2022-06-30,68509.41,Pending,Conventional,False,25,2.6247366754598973
TXN-02392,LST-5189,BYR-1152,AGT-0004,1388307.11,2023-09-10,2023-09-29,75060.37,Pending,Jumbo,False,19,5.40661136569415
TXN-02393,LST-3101,BYR-3438,AGT-0100,2374837.37,2020-12-09,2021-01-14,74097.09,Cancelled,Conventional,False,36,3.1200911243871823
TXN-02394,LST-2517,BYR-1486,AGT-0061,1624791.68,2021-05-11,2021-06-10,92871.73,Pending,Conventional,False,30,5.715916147478057
TXN-02395,LST-1749,BYR-2731,AGT-0040,1472926.37,2020-07-13,2020-08-12,55906.47,Cancelled,Conventional,True,30,3.795605207339726
TXN-02396,LST-0062,BYR-2052,AGT-0017,2117163.07,2020-10-22,2020-12-05,74900.44,Completed,Jumbo,True,44,3.537773781402677
TXN-02397,LST-2745,BYR-3055,AGT-0078,758438.85,2020-06-21,2020-07-11,40548.45,Pending,FHA,False,20,5.346304451571804
TXN-02398,LST-3501,BYR-0237,AGT-0228,616727.61,2023-04-06,2023-05-12,26688.49,Completed,Conventional,True,36,4.327435575650651
TXN-02399,LST-3741,BYR-0732,AGT-0179,1124821.69,2023-04-24,2023-05-25,58368.82,Cancelled,USDA,True,31,5.189162026205238
TXN-02400,LST-5483,BYR-3141,AGT-0224,2979275.72,2022-08-16,2022-09-07,148788.86,Pending,Cash,True,22,4.994128572967392
TXN-02401,LST-0192,BYR-0811,AGT-0035,787974.85,2024-07-06,2024-07-27,23849.94,Completed,Conventional,True,21,3.0267387341106127
TXN-02402,LST-3121,BYR-0643,AGT-0103,452376.58,2021-08-23,2021-09-09,25168.52,Cancelled,VA,True,17,5.563621352811854
TXN-02403,LST-0450,BYR-2495,AGT-0127,2672780.77,2021-11-02,2021-12-03,123950.09,Pending,Conventional,True,31,4.637495577312164
TXN-02404,LST-4184,BYR-2188,AGT-0286,3174944.45,2024-10-20,2024-11-19,123634.91,Cancelled,Conventional,False,30,3.894081044473077
TXN-02405,LST-4300,BYR-1480,AGT-0176,1824788.9,2024-01-13,2024-02-17,63963.89,Cancelled,Jumbo,False,35,3.5052761445447196
TXN-02406,LST-0993,BYR-2058,AGT-0253,531886.71,2021-02-07,2021-03-04,24442.82,Pending,VA,False,25,4.595493653150311
TXN-02407,LST-4123,BYR-0101,AGT-0224,449677.82,2023-07-26,2023-08-25,14690.28,Cancelled,Conventional,True,30,3.266845582910894
TXN-02408,LST-3264,BYR-0085,AGT-0066,801248.03,2021-08-25,2021-09-16,42440.14,Pending,Cash,True,22,5.296754364562993
TXN-02409,LST-5877,BYR-1076,AGT-0165,2062132.34,2022-03-16,2022-04-29,53408.85,Cancelled,VA,False,44,2.5899816885661178
TXN-02410,LST-3232,BYR-2854,AGT-0280,385861.44,2023-12-04,2023-12-27,16060.23,Pending,Conventional,False,23,4.162175417165291
TXN-02411,LST-1266,BYR-2504,AGT-0150,985854.14,2023-08-20,2023-09-19,34814.82,Pending,Conventional,True,30,3.531437216462873
TXN-02412,LST-1926,BYR-1375,AGT-0245,188585.09,2023-01-16,2023-02-15,11237.51,Cancelled,Cash,False,30,5.958853905152311
TXN-02413,LST-0515,BYR-3893,AGT-0138,168674.85,2024-01-03,2024-02-08,6594.99,Cancelled,Conventional,False,36,3.909883423640216
TXN-02414,LST-0548,BYR-1864,AGT-0089,1738686.09,2022-06-24,2022-08-04,55223.78,Cancelled,Conventional,False,41,3.1761788581399415
TXN-02415,LST-3852,BYR-3989,AGT-0230,952450.12,2021-09-22,2021-11-02,47926.17,Pending,Conventional,False,41,5.03188240450849
TXN-02416,LST-2914,BYR-2158,AGT-0172,834101.41,2021-02-10,2021-03-25,42181.33,Completed,Cash,True,43,5.057098512757579
TXN-02417,LST-2689,BYR-1995,AGT-0262,1861212.1,2022-08-09,2022-09-04,70109.62,Cancelled,Conventional,True,26,3.7668796586912365
TXN-02418,LST-0345,BYR-2219,AGT-0222,2154484.48,2024-01-14,2024-02-22,85131.17,Pending,Conventional,True,39,3.951347563199898
TXN-02419,LST-1932,BYR-0902,AGT-0157,2287917.73,2023-10-15,2023-11-17,68442.41,Pending,VA,True,33,2.9914716382743363
TXN-02420,LST-0113,BYR-3144,AGT-0171,1052591.3,2024-05-06,2024-06-06,57403.49,Pending,VA,False,31,5.453540229716889
TXN-02421,LST-4962,BYR-0615,AGT-0106,129211.35,2023-12-31,2024-01-28,5414.52,Pending,Conventional,True,28,4.190436830820203
TXN-02422,LST-2371,BYR-0451,AGT-0147,1991002.92,2022-06-06,2022-07-07,72427.76,Pending,Cash,False,31,3.637752575470859
TXN-02423,LST-5570,BYR-2370,AGT-0090,2423790.39,2024-08-09,2024-09-19,120158.4,Completed,Conventional,True,41,4.9574583881405685
TXN-02424,LST-4156,BYR-2035,AGT-0185,981788.76,2023-03-20,2023-04-30,50089.6,Completed,Cash,True,41,5.101871404598276
TXN-02425,LST-0100,BYR-3887,AGT-0056,1990600.28,2020-08-29,2020-10-04,54830.52,Cancelled,FHA,True,36,2.7544716310398587
TXN-02426,LST-1218,BYR-1461,AGT-0234,2302196.04,2021-04-17,2021-05-20,104425.61,Cancelled,FHA,False,33,4.535913023288842
TXN-02427,LST-4347,BYR-3137,AGT-0150,279348.52,2022-03-13,2022-04-15,14221.72,Pending,Cash,True,33,5.091031089049621
TXN-02428,LST-1469,BYR-1202,AGT-0159,2901396.95,2023-05-16,2023-06-19,115984.7,Pending,Jumbo,True,34,3.9975467679456957
TXN-02429,LST-1650,BYR-3518,AGT-0093,2410004.92,2024-03-06,2024-04-16,111915.9,Cancelled,FHA,True,41,4.643803797711749
TXN-02430,LST-1304,BYR-3833,AGT-0125,2110984.32,2023-06-03,2023-07-12,78582.17,Completed,FHA,True,39,3.7225368874364735
TXN-02431,LST-0342,BYR-3590,AGT-0280,2404612.24,2021-05-19,2021-06-13,77392.81,Cancelled,Cash,False,25,3.2185151814747472
TXN-02432,LST-0190,BYR-3321,AGT-0003,916128.12,2024-12-06,2025-01-13,26565.32,Cancelled,Conventional,True,38,2.8997385212889215
TXN-02434,LST-4161,BYR-2276,AGT-0169,1483100.63,2020-05-05,2020-05-27,49795.6,Completed,Conventional,True,22,3.3575334668963093
TXN-02435,LST-3278,BYR-1191,AGT-0292,2113253.03,2021-11-19,2021-12-17,77981.15,Completed,Jumbo,True,28,3.690099997159356
TXN-02436,LST-2174,BYR-3802,AGT-0150,297597.29,2021-03-17,2021-04-27,11002.51,Cancelled,Cash,True,41,3.6971136397108992
TXN-02437,LST-4396,BYR-3448,AGT-0181,1497543.11,2024-01-31,2024-03-01,74224.56,Cancelled,FHA,True,30,4.9564222561846645
TXN-02438,LST-2384,BYR-1803,AGT-0059,2425368.02,2020-08-12,2020-09-26,125853.02,Pending,USDA,True,45,5.189027766598489
TXN-02439,LST-3800,BYR-1512,AGT-0135,563081.89,2020-07-05,2020-08-12,31277.15,Completed,FHA,False,38,5.554636111632004
TXN-02440,LST-3725,BYR-0625,AGT-0163,2351396.24,2022-10-28,2022-11-27,130460.5,Pending,Jumbo,True,30,5.548214196344891
TXN-02441,LST-3632,BYR-1636,AGT-0215,2138622.67,2020-05-15,2020-06-16,120836.2,Completed,Jumbo,True,32,5.650187931468995
TXN-02442,LST-0722,BYR-1917,AGT-0282,1365027.11,2024-02-10,2024-03-12,46344.01,Completed,Cash,True,31,3.395098138380563
TXN-02443,LST-1995,BYR-1350,AGT-0184,1247799.82,2021-09-17,2021-10-27,55161.68,Completed,USDA,True,40,4.420715495855737
TXN-02444,LST-3390,BYR-1243,AGT-0214,2030752.1,2023-08-31,2023-09-20,72831.08,Cancelled,FHA,True,20,3.586409192929063
TXN-02445,LST-1365,BYR-3922,AGT-0295,1758874.37,2021-01-25,2021-03-04,67119.07,Completed,Conventional,True,38,3.816024108646259
TXN-02446,LST-5253,BYR-1982,AGT-0074,1777049.15,2021-05-22,2021-06-14,50994.12,Completed,Conventional,True,23,2.8695953626268587
TXN-02447,LST-2721,BYR-3373,AGT-0182,329845.27,2024-05-01,2024-05-16,12447.04,Completed,FHA,True,15,3.7735996638666363
TXN-02448,LST-3207,BYR-0903,AGT-0164,2099981.55,2022-05-27,2022-07-05,106458.03,Completed,Cash,True,39,5.0694745389548785
TXN-02449,LST-1569,BYR-1145,AGT-0055,2370860.26,2022-02-02,2022-02-19,129082.31,Completed,FHA,True,17,5.4445347192246585
TXN-02450,LST-3155,BYR-1547,AGT-0167,360639.22,2022-08-31,2022-10-08,15253.29,Pending,VA,True,38,4.229515026125002
TXN-02451,LST-0715,BYR-1596,AGT-0023,479600.18,2024-08-02,2024-09-08,20160.76,Cancelled,FHA,True,37,4.203659806799905
TXN-02452,LST-5401,BYR-1032,AGT-0178,2606042.4,2021-04-22,2021-05-24,133159.26,Cancelled,VA,True,32,5.109635207777127
TXN-02453,LST-5799,BYR-1900,AGT-0242,2149326.18,2023-08-14,2023-09-22,106573.23,Cancelled,VA,True,39,4.958448419401842
TXN-02454,LST-5217,BYR-1363,AGT-0150,1723496.64,2022-01-01,2022-01-18,54739.72,Cancelled,Cash,True,17,3.1760851010420312
TXN-02455,LST-4658,BYR-0631,AGT-0300,2267363.62,2022-12-18,2023-02-01,135818.38,Pending,Conventional,False,45,5.9901455065244456
TXN-02456,LST-1484,BYR-3364,AGT-0034,270091.35,2020-03-02,2020-04-04,7998.62,Completed,FHA,False,33,2.9614498946375
TXN-02457,LST-0121,BYR-1305,AGT-0179,314046.12,2022-02-18,2022-04-01,13793.35,Pending,VA,True,42,4.3921415109347635
TXN-02458,LST-0338,BYR-3129,AGT-0199,375285.51,2022-05-29,2022-06-25,10870.56,Completed,Conventional,True,27,2.8966106365257747
TXN-02459,LST-3631,BYR-0556,AGT-0231,691945.02,2024-08-13,2024-09-03,19028.89,Cancelled,Conventional,True,21,2.7500580898754063
TXN-02460,LST-2587,BYR-1328,AGT-0056,1931849.84,2021-07-04,2021-08-11,101512.52,Pending,FHA,True,38,5.25467962872311
TXN-02461,LST-0975,BYR-2915,AGT-0204,379927.6,2022-08-19,2022-09-23,15359.62,Pending,Conventional,True,35,4.042775518282958
TXN-02462,LST-0304,BYR-1604,AGT-0291,2139920.98,2021-12-05,2021-12-30,128208.43,Pending,Jumbo,True,25,5.991269359862064
TXN-02463,LST-4385,BYR-2623,AGT-0276,452939.23,2022-09-21,2022-10-30,13098.43,Completed,FHA,True,39,2.891873596376273
TXN-02464,LST-2527,BYR-0458,AGT-0144,1096476.1,2023-02-01,2023-03-09,38159.58,Pending,Conventional,False,36,3.480201711646975
TXN-02465,LST-2259,BYR-1180,AGT-0237,1424651.75,2022-11-01,2022-11-28,60522.79,Completed,Conventional,True,27,4.248251546386688
TXN-02466,LST-2139,BYR-2291,AGT-0102,743027.24,2020-06-20,2020-07-18,32969.64,Completed,Cash,True,28,4.437204751739653
TXN-02467,LST-2703,BYR-3615,AGT-0221,1801924.31,2020-09-30,2020-10-20,99644.91,Pending,Conventional,True,20,5.52991651463984
TXN-02468,LST-0677,BYR-0945,AGT-0154,2120809.26,2023-02-24,2023-03-20,73007.77,Pending,Jumbo,True,24,3.4424486622620654
TXN-02469,LST-3828,BYR-0387,AGT-0020,935106.38,2022-08-29,2022-10-08,35147.55,Pending,VA,True,40,3.7586686126556
TXN-02470,LST-5459,BYR-3333,AGT-0093,2611384.0,2021-12-05,2022-01-06,72838.52,Cancelled,Jumbo,True,32,2.7892688321594985
TXN-02471,LST-3174,BYR-3388,AGT-0189,1233034.65,2020-03-24,2020-04-08,47813.44,Pending,VA,True,15,3.877704491110611
TXN-02472,LST-4334,BYR-0804,AGT-0197,2450858.15,2022-11-14,2022-12-25,84647.57,Unknown,Jumbo,False,41,3.453793113240765
TXN-02473,LST-0846,BYR-2399,AGT-0135,2337439.22,2022-12-04,2022-12-19,138974.91,Pending,Cash,True,15,5.945605293642672
TXN-02474,LST-5196,BYR-0782,AGT-0255,2405049.12,2020-10-22,2020-12-03,69876.05,Pending,Cash,True,42,2.905389724431075
TXN-02475,LST-1849,BYR-2629,AGT-0185,1718998.89,2024-03-03,2024-04-10,64640.66,Unknown,Cash,True,38,3.7603665933722628
TXN-02476,LST-3454,BYR-3100,AGT-0071,2143663.01,2021-10-23,2021-11-08,75335.57,Unknown,Cash,False,16,3.5143382914462853
TXN-02477,LST-2866,BYR-1332,AGT-0244,2904379.19,2022-10-20,2022-12-02,164592.58,Completed,Cash,False,43,5.66704859223289
TXN-02478,LST-5677,BYR-3349,AGT-0238,2094665.86,2020-10-23,2020-11-18,75346.87,Cancelled,Cash,True,26,3.5970830211554596
TXN-02479,LST-0923,BYR-0214,AGT-0116,322916.34,2024-01-13,2024-02-24,12583.73,Completed,Cash,True,42,3.8969009744133727
TXN-02480,LST-0108,BYR-2993,AGT-0121,2573143.4,2021-12-07,2022-01-15,117804.41,Pending,VA,True,39,4.578229491601595
TXN-02481,LST-5205,BYR-2086,AGT-0052,2418660.94,2021-07-17,2021-08-14,127747.58,Pending,Conventional,True,28,5.2817481726066156
TXN-02482,LST-1968,BYR-2304,AGT-0157,2412189.82,2022-11-20,2022-12-14,95457.26,Cancelled,Conventional,True,24,3.9572864128910057
TXN-02483,LST-5455,BYR-0936,AGT-0224,1779671.85,2023-04-18,2023-05-05,66973.78,Unknown,Jumbo,True,17,3.7632656829403683
TXN-02484,LST-3026,BYR-1841,AGT-0249,1399043.3,2021-01-03,2021-02-10,44931.86,Cancelled,FHA,False,38,3.211613250283247
TXN-02485,LST-2889,BYR-2119,AGT-0230,1234499.41,2022-09-13,2022-10-28,53258.39,Pending,USDA,True,45,4.3141689310325395
